interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,lmp
2024-08-31T20:45:00-07:00,2024-09-01T03:45:00+00:00,2024-08-31T21:00:00-07:00,2024-09-01T04:00:00+00:00,TH_SP15_GEN-APND,50.89506
2024-08-31T21:00:00-07:00,2024-09-01T04:00:00+00:00,2024-08-31T21:15:00-07:00,2024-09-01T04:15:00+00:00,TH_SP15_GEN-APND,51.26793
2024-08-31T21:15:00-07:00,2024-09-01T04:15:00+00:00,2024-08-31T21:30:00-07:00,2024-09-01T04:30:00+00:00,TH_SP15_GEN-APND,49.22177
2024-08-31T21:30:00-07:00,2024-09-01T04:30:00+00:00,2024-08-31T21:45:00-07:00,2024-09-01T04:45:00+00:00,TH_SP15_GEN-APND,42.30801
2024-08-31T21:45:00-07:00,2024-09-01T04:45:00+00:00,2024-08-31T22:00:00-07:00,2024-09-01T05:00:00+00:00,TH_SP15_GEN-APND,37.35607
2024-08-31T22:00:00-07:00,2024-09-01T05:00:00+00:00,2024-08-31T22:15:00-07:00,2024-09-01T05:15:00+00:00,TH_SP15_GEN-APND,38.30004
2024-08-31T22:15:00-07:00,2024-09-01T05:15:00+00:00,2024-08-31T22:30:00-07:00,2024-09-01T05:30:00+00:00,TH_SP15_GEN-APND,35.83054
2024-08-31T22:30:00-07:00,2024-09-01T05:30:00+00:00,2024-08-31T22:45:00-07:00,2024-09-01T05:45:00+00:00,TH_SP15_GEN-APND,34.07368
2024-08-31T22:45:00-07:00,2024-09-01T05:45:00+00:00,2024-08-31T23:00:00-07:00,2024-09-01T06:00:00+00:00,TH_SP15_GEN-APND,33.05731
2024-08-31T23:00:00-07:00,2024-09-01T06:00:00+00:00,2024-08-31T23:15:00-07:00,2024-09-01T06:15:00+00:00,TH_SP15_GEN-APND,39.44466
2024-08-31T23:15:00-07:00,2024-09-01T06:15:00+00:00,2024-08-31T23:30:00-07:00,2024-09-01T06:30:00+00:00,TH_SP15_GEN-APND,36.34106
2024-08-31T23:30:00-07:00,2024-09-01T06:30:00+00:00,2024-08-31T23:45:00-07:00,2024-09-01T06:45:00+00:00,TH_SP15_GEN-APND,35.47558
2024-08-31T23:45:00-07:00,2024-09-01T06:45:00+00:00,2024-09-01T00:00:00-07:00,2024-09-01T07:00:00+00:00,TH_SP15_GEN-APND,34.88369
2024-09-01T00:00:00-07:00,2024-09-01T07:00:00+00:00,2024-09-01T00:15:00-07:00,2024-09-01T07:15:00+00:00,TH_SP15_GEN-APND,36.64761
2024-09-01T00:15:00-07:00,2024-09-01T07:15:00+00:00,2024-09-01T00:30:00-07:00,2024-09-01T07:30:00+00:00,TH_SP15_GEN-APND,43.09947
2024-09-01T00:30:00-07:00,2024-09-01T07:30:00+00:00,2024-09-01T00:45:00-07:00,2024-09-01T07:45:00+00:00,TH_SP15_GEN-APND,42.28723
2024-09-01T00:45:00-07:00,2024-09-01T07:45:00+00:00,2024-09-01T01:00:00-07:00,2024-09-01T08:00:00+00:00,TH_SP15_GEN-APND,34.80774
2024-09-01T01:00:00-07:00,2024-09-01T08:00:00+00:00,2024-09-01T01:15:00-07:00,2024-09-01T08:15:00+00:00,TH_SP15_GEN-APND,34.7017
2024-09-01T01:15:00-07:00,2024-09-01T08:15:00+00:00,2024-09-01T01:30:00-07:00,2024-09-01T08:30:00+00:00,TH_SP15_GEN-APND,31.13657
2024-09-01T01:30:00-07:00,2024-09-01T08:30:00+00:00,2024-09-01T01:45:00-07:00,2024-09-01T08:45:00+00:00,TH_SP15_GEN-APND,30.69983
2024-09-01T01:45:00-07:00,2024-09-01T08:45:00+00:00,2024-09-01T02:00:00-07:00,2024-09-01T09:00:00+00:00,TH_SP15_GEN-APND,30.62569
2024-09-01T02:00:00-07:00,2024-09-01T09:00:00+00:00,2024-09-01T02:15:00-07:00,2024-09-01T09:15:00+00:00,TH_SP15_GEN-APND,30.8
2024-09-01T02:15:00-07:00,2024-09-01T09:15:00+00:00,2024-09-01T02:30:00-07:00,2024-09-01T09:30:00+00:00,TH_SP15_GEN-APND,30.47178
2024-09-01T02:30:00-07:00,2024-09-01T09:30:00+00:00,2024-09-01T02:45:00-07:00,2024-09-01T09:45:00+00:00,TH_SP15_GEN-APND,30.0779
2024-09-01T02:45:00-07:00,2024-09-01T09:45:00+00:00,2024-09-01T03:00:00-07:00,2024-09-01T10:00:00+00:00,TH_SP15_GEN-APND,29.24708
2024-09-01T03:00:00-07:00,2024-09-01T10:00:00+00:00,2024-09-01T03:15:00-07:00,2024-09-01T10:15:00+00:00,TH_SP15_GEN-APND,30.39125
2024-09-01T03:15:00-07:00,2024-09-01T10:15:00+00:00,2024-09-01T03:30:00-07:00,2024-09-01T10:30:00+00:00,TH_SP15_GEN-APND,30.32501
2024-09-01T03:30:00-07:00,2024-09-01T10:30:00+00:00,2024-09-01T03:45:00-07:00,2024-09-01T10:45:00+00:00,TH_SP15_GEN-APND,29.5515
2024-09-01T03:45:00-07:00,2024-09-01T10:45:00+00:00,2024-09-01T04:00:00-07:00,2024-09-01T11:00:00+00:00,TH_SP15_GEN-APND,29.42492
2024-09-01T04:00:00-07:00,2024-09-01T11:00:00+00:00,2024-09-01T04:15:00-07:00,2024-09-01T11:15:00+00:00,TH_SP15_GEN-APND,29.24053
2024-09-01T04:15:00-07:00,2024-09-01T11:15:00+00:00,2024-09-01T04:30:00-07:00,2024-09-01T11:30:00+00:00,TH_SP15_GEN-APND,29.24951
2024-09-01T04:30:00-07:00,2024-09-01T11:30:00+00:00,2024-09-01T04:45:00-07:00,2024-09-01T11:45:00+00:00,TH_SP15_GEN-APND,30.27236
2024-09-01T04:45:00-07:00,2024-09-01T11:45:00+00:00,2024-09-01T05:00:00-07:00,2024-09-01T12:00:00+00:00,TH_SP15_GEN-APND,29.08035
2024-09-01T05:00:00-07:00,2024-09-01T12:00:00+00:00,2024-09-01T05:15:00-07:00,2024-09-01T12:15:00+00:00,TH_SP15_GEN-APND,28.21591
2024-09-01T05:15:00-07:00,2024-09-01T12:15:00+00:00,2024-09-01T05:30:00-07:00,2024-09-01T12:30:00+00:00,TH_SP15_GEN-APND,28.24213
2024-09-01T05:30:00-07:00,2024-09-01T12:30:00+00:00,2024-09-01T05:45:00-07:00,2024-09-01T12:45:00+00:00,TH_SP15_GEN-APND,29.07342
2024-09-01T05:45:00-07:00,2024-09-01T12:45:00+00:00,2024-09-01T06:00:00-07:00,2024-09-01T13:00:00+00:00,TH_SP15_GEN-APND,28.97523
2024-09-01T06:00:00-07:00,2024-09-01T13:00:00+00:00,2024-09-01T06:15:00-07:00,2024-09-01T13:15:00+00:00,TH_SP15_GEN-APND,29.32129
2024-09-01T06:15:00-07:00,2024-09-01T13:15:00+00:00,2024-09-01T06:30:00-07:00,2024-09-01T13:30:00+00:00,TH_SP15_GEN-APND,29.34843
2024-09-01T06:30:00-07:00,2024-09-01T13:30:00+00:00,2024-09-01T06:45:00-07:00,2024-09-01T13:45:00+00:00,TH_SP15_GEN-APND,29.1603
2024-09-01T06:45:00-07:00,2024-09-01T13:45:00+00:00,2024-09-01T07:00:00-07:00,2024-09-01T14:00:00+00:00,TH_SP15_GEN-APND,26.43857
2024-09-01T07:00:00-07:00,2024-09-01T14:00:00+00:00,2024-09-01T07:15:00-07:00,2024-09-01T14:15:00+00:00,TH_SP15_GEN-APND,29.9557
2024-09-01T07:15:00-07:00,2024-09-01T14:15:00+00:00,2024-09-01T07:30:00-07:00,2024-09-01T14:30:00+00:00,TH_SP15_GEN-APND,24.81445
2024-09-01T07:30:00-07:00,2024-09-01T14:30:00+00:00,2024-09-01T07:45:00-07:00,2024-09-01T14:45:00+00:00,TH_SP15_GEN-APND,16.42387
2024-09-01T07:45:00-07:00,2024-09-01T14:45:00+00:00,2024-09-01T08:00:00-07:00,2024-09-01T15:00:00+00:00,TH_SP15_GEN-APND,10.76101
2024-09-01T08:00:00-07:00,2024-09-01T15:00:00+00:00,2024-09-01T08:15:00-07:00,2024-09-01T15:15:00+00:00,TH_SP15_GEN-APND,16.28634
2024-09-01T08:15:00-07:00,2024-09-01T15:15:00+00:00,2024-09-01T08:30:00-07:00,2024-09-01T15:30:00+00:00,TH_SP15_GEN-APND,14.26765
2024-09-01T08:30:00-07:00,2024-09-01T15:30:00+00:00,2024-09-01T08:45:00-07:00,2024-09-01T15:45:00+00:00,TH_SP15_GEN-APND,11.40758
2024-09-01T08:45:00-07:00,2024-09-01T15:45:00+00:00,2024-09-01T09:00:00-07:00,2024-09-01T16:00:00+00:00,TH_SP15_GEN-APND,8.84217
2024-09-01T09:00:00-07:00,2024-09-01T16:00:00+00:00,2024-09-01T09:15:00-07:00,2024-09-01T16:15:00+00:00,TH_SP15_GEN-APND,11.3577
2024-09-01T09:15:00-07:00,2024-09-01T16:15:00+00:00,2024-09-01T09:30:00-07:00,2024-09-01T16:30:00+00:00,TH_SP15_GEN-APND,14.50066
2024-09-01T09:30:00-07:00,2024-09-01T16:30:00+00:00,2024-09-01T09:45:00-07:00,2024-09-01T16:45:00+00:00,TH_SP15_GEN-APND,14.57338
2024-09-01T10:00:00-07:00,2024-09-01T17:00:00+00:00,2024-09-01T10:15:00-07:00,2024-09-01T17:15:00+00:00,TH_SP15_GEN-APND,13.43626
2024-09-01T10:15:00-07:00,2024-09-01T17:15:00+00:00,2024-09-01T10:30:00-07:00,2024-09-01T17:30:00+00:00,TH_SP15_GEN-APND,14.17951
2024-09-01T10:30:00-07:00,2024-09-01T17:30:00+00:00,2024-09-01T10:45:00-07:00,2024-09-01T17:45:00+00:00,TH_SP15_GEN-APND,14.54104
2024-09-01T10:45:00-07:00,2024-09-01T17:45:00+00:00,2024-09-01T11:00:00-07:00,2024-09-01T18:00:00+00:00,TH_SP15_GEN-APND,15.30857
2024-09-01T11:00:00-07:00,2024-09-01T18:00:00+00:00,2024-09-01T11:15:00-07:00,2024-09-01T18:15:00+00:00,TH_SP15_GEN-APND,14.18969
2024-09-01T11:15:00-07:00,2024-09-01T18:15:00+00:00,2024-09-01T11:30:00-07:00,2024-09-01T18:30:00+00:00,TH_SP15_GEN-APND,14.74009
2024-09-01T11:30:00-07:00,2024-09-01T18:30:00+00:00,2024-09-01T11:45:00-07:00,2024-09-01T18:45:00+00:00,TH_SP15_GEN-APND,15.30422
2024-09-01T11:45:00-07:00,2024-09-01T18:45:00+00:00,2024-09-01T12:00:00-07:00,2024-09-01T19:00:00+00:00,TH_SP15_GEN-APND,16.42096
2024-09-01T12:00:00-07:00,2024-09-01T19:00:00+00:00,2024-09-01T12:15:00-07:00,2024-09-01T19:15:00+00:00,TH_SP15_GEN-APND,14.39334
2024-09-01T12:15:00-07:00,2024-09-01T19:15:00+00:00,2024-09-01T12:30:00-07:00,2024-09-01T19:30:00+00:00,TH_SP15_GEN-APND,16.19178
2024-09-01T12:30:00-07:00,2024-09-01T19:30:00+00:00,2024-09-01T12:45:00-07:00,2024-09-01T19:45:00+00:00,TH_SP15_GEN-APND,18.21221
2024-09-01T12:45:00-07:00,2024-09-01T19:45:00+00:00,2024-09-01T13:00:00-07:00,2024-09-01T20:00:00+00:00,TH_SP15_GEN-APND,14.92418
2024-09-01T13:00:00-07:00,2024-09-01T20:00:00+00:00,2024-09-01T13:15:00-07:00,2024-09-01T20:15:00+00:00,TH_SP15_GEN-APND,15.16834
2024-09-01T13:15:00-07:00,2024-09-01T20:15:00+00:00,2024-09-01T13:30:00-07:00,2024-09-01T20:30:00+00:00,TH_SP15_GEN-APND,17.00664
2024-09-01T13:30:00-07:00,2024-09-01T20:30:00+00:00,2024-09-01T13:45:00-07:00,2024-09-01T20:45:00+00:00,TH_SP15_GEN-APND,19.97093
2024-09-01T13:45:00-07:00,2024-09-01T20:45:00+00:00,2024-09-01T14:00:00-07:00,2024-09-01T21:00:00+00:00,TH_SP15_GEN-APND,23.72242
2024-09-01T14:00:00-07:00,2024-09-01T21:00:00+00:00,2024-09-01T14:15:00-07:00,2024-09-01T21:15:00+00:00,TH_SP15_GEN-APND,22.10992
2024-09-01T14:15:00-07:00,2024-09-01T21:15:00+00:00,2024-09-01T14:30:00-07:00,2024-09-01T21:30:00+00:00,TH_SP15_GEN-APND,25.74493
2024-09-01T14:30:00-07:00,2024-09-01T21:30:00+00:00,2024-09-01T14:45:00-07:00,2024-09-01T21:45:00+00:00,TH_SP15_GEN-APND,26.37924
2024-09-01T14:45:00-07:00,2024-09-01T21:45:00+00:00,2024-09-01T15:00:00-07:00,2024-09-01T22:00:00+00:00,TH_SP15_GEN-APND,30.43572
2024-09-01T15:00:00-07:00,2024-09-01T22:00:00+00:00,2024-09-01T15:15:00-07:00,2024-09-01T22:15:00+00:00,TH_SP15_GEN-APND,22.20188
2024-09-01T15:15:00-07:00,2024-09-01T22:15:00+00:00,2024-09-01T15:30:00-07:00,2024-09-01T22:30:00+00:00,TH_SP15_GEN-APND,24.47913
2024-09-01T15:30:00-07:00,2024-09-01T22:30:00+00:00,2024-09-01T15:45:00-07:00,2024-09-01T22:45:00+00:00,TH_SP15_GEN-APND,30.24101
2024-09-01T15:45:00-07:00,2024-09-01T22:45:00+00:00,2024-09-01T16:00:00-07:00,2024-09-01T23:00:00+00:00,TH_SP15_GEN-APND,40.64499
2024-09-01T16:00:00-07:00,2024-09-01T23:00:00+00:00,2024-09-01T16:15:00-07:00,2024-09-01T23:15:00+00:00,TH_SP15_GEN-APND,29.53939
2024-09-01T16:15:00-07:00,2024-09-01T23:15:00+00:00,2024-09-01T16:30:00-07:00,2024-09-01T23:30:00+00:00,TH_SP15_GEN-APND,30.34328
2024-09-01T16:30:00-07:00,2024-09-01T23:30:00+00:00,2024-09-01T16:45:00-07:00,2024-09-01T23:45:00+00:00,TH_SP15_GEN-APND,40.11166
2024-09-01T16:45:00-07:00,2024-09-01T23:45:00+00:00,2024-09-01T17:00:00-07:00,2024-09-02T00:00:00+00:00,TH_SP15_GEN-APND,48.16422
2024-09-01T17:00:00-07:00,2024-09-02T00:00:00+00:00,2024-09-01T17:15:00-07:00,2024-09-02T00:15:00+00:00,TH_SP15_GEN-APND,28.75062
2024-09-01T17:15:00-07:00,2024-09-02T00:15:00+00:00,2024-09-01T17:30:00-07:00,2024-09-02T00:30:00+00:00,TH_SP15_GEN-APND,30.03832
2024-09-01T17:30:00-07:00,2024-09-02T00:30:00+00:00,2024-09-01T17:45:00-07:00,2024-09-02T00:45:00+00:00,TH_SP15_GEN-APND,40.92918
2024-09-01T17:45:00-07:00,2024-09-02T00:45:00+00:00,2024-09-01T18:00:00-07:00,2024-09-02T01:00:00+00:00,TH_SP15_GEN-APND,52.47006
2024-09-01T18:00:00-07:00,2024-09-02T01:00:00+00:00,2024-09-01T18:15:00-07:00,2024-09-02T01:15:00+00:00,TH_SP15_GEN-APND,31.56827
2024-09-01T18:15:00-07:00,2024-09-02T01:15:00+00:00,2024-09-01T18:30:00-07:00,2024-09-02T01:30:00+00:00,TH_SP15_GEN-APND,35.93174
2024-09-01T18:30:00-07:00,2024-09-02T01:30:00+00:00,2024-09-01T18:45:00-07:00,2024-09-02T01:45:00+00:00,TH_SP15_GEN-APND,44.9367
2024-09-01T18:45:00-07:00,2024-09-02T01:45:00+00:00,2024-09-01T19:00:00-07:00,2024-09-02T02:00:00+00:00,TH_SP15_GEN-APND,62.91883
2024-09-01T19:00:00-07:00,2024-09-02T02:00:00+00:00,2024-09-01T19:15:00-07:00,2024-09-02T02:15:00+00:00,TH_SP15_GEN-APND,49.85154
2024-09-01T19:15:00-07:00,2024-09-02T02:15:00+00:00,2024-09-01T19:30:00-07:00,2024-09-02T02:30:00+00:00,TH_SP15_GEN-APND,49.32174
2024-09-01T19:30:00-07:00,2024-09-02T02:30:00+00:00,2024-09-01T19:45:00-07:00,2024-09-02T02:45:00+00:00,TH_SP15_GEN-APND,50.90348
2024-09-01T19:45:00-07:00,2024-09-02T02:45:00+00:00,2024-09-01T20:00:00-07:00,2024-09-02T03:00:00+00:00,TH_SP15_GEN-APND,43.55951
2024-09-01T20:00:00-07:00,2024-09-02T03:00:00+00:00,2024-09-01T20:15:00-07:00,2024-09-02T03:15:00+00:00,TH_SP15_GEN-APND,49.42599
2024-09-01T20:15:00-07:00,2024-09-02T03:15:00+00:00,2024-09-01T20:30:00-07:00,2024-09-02T03:30:00+00:00,TH_SP15_GEN-APND,43.47897
2024-09-01T20:30:00-07:00,2024-09-02T03:30:00+00:00,2024-09-01T20:45:00-07:00,2024-09-02T03:45:00+00:00,TH_SP15_GEN-APND,41.89554
2024-09-01T20:45:00-07:00,2024-09-02T03:45:00+00:00,2024-09-01T21:00:00-07:00,2024-09-02T04:00:00+00:00,TH_SP15_GEN-APND,37.87755
2024-09-01T21:00:00-07:00,2024-09-02T04:00:00+00:00,2024-09-01T21:15:00-07:00,2024-09-02T04:15:00+00:00,TH_SP15_GEN-APND,43.06775
2024-09-01T21:15:00-07:00,2024-09-02T04:15:00+00:00,2024-09-01T21:30:00-07:00,2024-09-02T04:30:00+00:00,TH_SP15_GEN-APND,36.95431
2024-09-01T21:30:00-07:00,2024-09-02T04:30:00+00:00,2024-09-01T21:45:00-07:00,2024-09-02T04:45:00+00:00,TH_SP15_GEN-APND,35.34394
2024-09-01T21:45:00-07:00,2024-09-02T04:45:00+00:00,2024-09-01T22:00:00-07:00,2024-09-02T05:00:00+00:00,TH_SP15_GEN-APND,33.82383
2024-09-01T22:00:00-07:00,2024-09-02T05:00:00+00:00,2024-09-01T22:15:00-07:00,2024-09-02T05:15:00+00:00,TH_SP15_GEN-APND,36.09683
2024-09-01T22:15:00-07:00,2024-09-02T05:15:00+00:00,2024-09-01T22:30:00-07:00,2024-09-02T05:30:00+00:00,TH_SP15_GEN-APND,36.59632
2024-09-01T22:30:00-07:00,2024-09-02T05:30:00+00:00,2024-09-01T22:45:00-07:00,2024-09-02T05:45:00+00:00,TH_SP15_GEN-APND,34.92405
2024-09-01T22:45:00-07:00,2024-09-02T05:45:00+00:00,2024-09-01T23:00:00-07:00,2024-09-02T06:00:00+00:00,TH_SP15_GEN-APND,32.9751
2024-09-01T23:00:00-07:00,2024-09-02T06:00:00+00:00,2024-09-01T23:15:00-07:00,2024-09-02T06:15:00+00:00,TH_SP15_GEN-APND,34.04909
2024-09-01T23:15:00-07:00,2024-09-02T06:15:00+00:00,2024-09-01T23:30:00-07:00,2024-09-02T06:30:00+00:00,TH_SP15_GEN-APND,33.07119
2024-09-01T23:30:00-07:00,2024-09-02T06:30:00+00:00,2024-09-01T23:45:00-07:00,2024-09-02T06:45:00+00:00,TH_SP15_GEN-APND,31.68411
2024-09-01T23:45:00-07:00,2024-09-02T06:45:00+00:00,2024-09-02T00:00:00-07:00,2024-09-02T07:00:00+00:00,TH_SP15_GEN-APND,30.33329
2024-09-02T00:00:00-07:00,2024-09-02T07:00:00+00:00,2024-09-02T00:15:00-07:00,2024-09-02T07:15:00+00:00,TH_SP15_GEN-APND,34.63443
2024-09-02T00:15:00-07:00,2024-09-02T07:15:00+00:00,2024-09-02T00:30:00-07:00,2024-09-02T07:30:00+00:00,TH_SP15_GEN-APND,32.58879
2024-09-02T00:30:00-07:00,2024-09-02T07:30:00+00:00,2024-09-02T00:45:00-07:00,2024-09-02T07:45:00+00:00,TH_SP15_GEN-APND,32.58367
2024-09-02T00:45:00-07:00,2024-09-02T07:45:00+00:00,2024-09-02T01:00:00-07:00,2024-09-02T08:00:00+00:00,TH_SP15_GEN-APND,30.90801
2024-09-02T01:00:00-07:00,2024-09-02T08:00:00+00:00,2024-09-02T01:15:00-07:00,2024-09-02T08:15:00+00:00,TH_SP15_GEN-APND,34.35564
2024-09-02T01:15:00-07:00,2024-09-02T08:15:00+00:00,2024-09-02T01:30:00-07:00,2024-09-02T08:30:00+00:00,TH_SP15_GEN-APND,35.92449
2024-09-02T01:30:00-07:00,2024-09-02T08:30:00+00:00,2024-09-02T01:45:00-07:00,2024-09-02T08:45:00+00:00,TH_SP15_GEN-APND,32.99093
2024-09-02T01:45:00-07:00,2024-09-02T08:45:00+00:00,2024-09-02T02:00:00-07:00,2024-09-02T09:00:00+00:00,TH_SP15_GEN-APND,30.79639
2024-09-02T02:00:00-07:00,2024-09-02T09:00:00+00:00,2024-09-02T02:15:00-07:00,2024-09-02T09:15:00+00:00,TH_SP15_GEN-APND,33.953
2024-09-02T02:15:00-07:00,2024-09-02T09:15:00+00:00,2024-09-02T02:30:00-07:00,2024-09-02T09:30:00+00:00,TH_SP15_GEN-APND,31.36304
2024-09-02T02:30:00-07:00,2024-09-02T09:30:00+00:00,2024-09-02T02:45:00-07:00,2024-09-02T09:45:00+00:00,TH_SP15_GEN-APND,30.83039
2024-09-02T02:45:00-07:00,2024-09-02T09:45:00+00:00,2024-09-02T03:00:00-07:00,2024-09-02T10:00:00+00:00,TH_SP15_GEN-APND,30.23606
2024-09-02T03:00:00-07:00,2024-09-02T10:00:00+00:00,2024-09-02T03:15:00-07:00,2024-09-02T10:15:00+00:00,TH_SP15_GEN-APND,30.49411
2024-09-02T03:15:00-07:00,2024-09-02T10:15:00+00:00,2024-09-02T03:30:00-07:00,2024-09-02T10:30:00+00:00,TH_SP15_GEN-APND,29.6342
2024-09-02T03:30:00-07:00,2024-09-02T10:30:00+00:00,2024-09-02T03:45:00-07:00,2024-09-02T10:45:00+00:00,TH_SP15_GEN-APND,28.81468
2024-09-02T03:45:00-07:00,2024-09-02T10:45:00+00:00,2024-09-02T04:00:00-07:00,2024-09-02T11:00:00+00:00,TH_SP15_GEN-APND,28.8146
2024-09-02T04:00:00-07:00,2024-09-02T11:00:00+00:00,2024-09-02T04:15:00-07:00,2024-09-02T11:15:00+00:00,TH_SP15_GEN-APND,29.30108
2024-09-02T04:15:00-07:00,2024-09-02T11:15:00+00:00,2024-09-02T04:30:00-07:00,2024-09-02T11:30:00+00:00,TH_SP15_GEN-APND,30.41969
2024-09-02T04:30:00-07:00,2024-09-02T11:30:00+00:00,2024-09-02T04:45:00-07:00,2024-09-02T11:45:00+00:00,TH_SP15_GEN-APND,30.30044
2024-09-02T04:45:00-07:00,2024-09-02T11:45:00+00:00,2024-09-02T05:00:00-07:00,2024-09-02T12:00:00+00:00,TH_SP15_GEN-APND,30.43178
2024-09-02T05:00:00-07:00,2024-09-02T12:00:00+00:00,2024-09-02T05:15:00-07:00,2024-09-02T12:15:00+00:00,TH_SP15_GEN-APND,28.64391
2024-09-02T05:15:00-07:00,2024-09-02T12:15:00+00:00,2024-09-02T05:30:00-07:00,2024-09-02T12:30:00+00:00,TH_SP15_GEN-APND,29.6711
2024-09-02T05:30:00-07:00,2024-09-02T12:30:00+00:00,2024-09-02T05:45:00-07:00,2024-09-02T12:45:00+00:00,TH_SP15_GEN-APND,30.58496
2024-09-02T05:45:00-07:00,2024-09-02T12:45:00+00:00,2024-09-02T06:00:00-07:00,2024-09-02T13:00:00+00:00,TH_SP15_GEN-APND,30.87376
2024-09-02T06:00:00-07:00,2024-09-02T13:00:00+00:00,2024-09-02T06:15:00-07:00,2024-09-02T13:15:00+00:00,TH_SP15_GEN-APND,31.08124
2024-09-02T06:15:00-07:00,2024-09-02T13:15:00+00:00,2024-09-02T06:30:00-07:00,2024-09-02T13:30:00+00:00,TH_SP15_GEN-APND,30.98737
2024-09-02T06:30:00-07:00,2024-09-02T13:30:00+00:00,2024-09-02T06:45:00-07:00,2024-09-02T13:45:00+00:00,TH_SP15_GEN-APND,30.87464
2024-09-02T06:45:00-07:00,2024-09-02T13:45:00+00:00,2024-09-02T07:00:00-07:00,2024-09-02T14:00:00+00:00,TH_SP15_GEN-APND,28.58247
2024-09-02T07:00:00-07:00,2024-09-02T14:00:00+00:00,2024-09-02T07:15:00-07:00,2024-09-02T14:15:00+00:00,TH_SP15_GEN-APND,29.69069
2024-09-02T07:15:00-07:00,2024-09-02T14:15:00+00:00,2024-09-02T07:30:00-07:00,2024-09-02T14:30:00+00:00,TH_SP15_GEN-APND,26.91385
2024-09-02T07:30:00-07:00,2024-09-02T14:30:00+00:00,2024-09-02T07:45:00-07:00,2024-09-02T14:45:00+00:00,TH_SP15_GEN-APND,20.53324
2024-09-02T07:45:00-07:00,2024-09-02T14:45:00+00:00,2024-09-02T08:00:00-07:00,2024-09-02T15:00:00+00:00,TH_SP15_GEN-APND,10.88549
2024-09-02T08:00:00-07:00,2024-09-02T15:00:00+00:00,2024-09-02T08:15:00-07:00,2024-09-02T15:15:00+00:00,TH_SP15_GEN-APND,20.57987
2024-09-02T08:15:00-07:00,2024-09-02T15:15:00+00:00,2024-09-02T08:30:00-07:00,2024-09-02T15:30:00+00:00,TH_SP15_GEN-APND,16.27076
2024-09-02T08:30:00-07:00,2024-09-02T15:30:00+00:00,2024-09-02T08:45:00-07:00,2024-09-02T15:45:00+00:00,TH_SP15_GEN-APND,11.92759
2024-09-02T08:45:00-07:00,2024-09-02T15:45:00+00:00,2024-09-02T09:00:00-07:00,2024-09-02T16:00:00+00:00,TH_SP15_GEN-APND,8.72389
2024-09-02T09:00:00-07:00,2024-09-02T16:00:00+00:00,2024-09-02T09:15:00-07:00,2024-09-02T16:15:00+00:00,TH_SP15_GEN-APND,14.01597
