interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,lmp,energy,congestion,loss
2024-01-06T00:00:00-06:00,2024-01-06T06:00:00+00:00,2024-01-07T00:00:00-06:00,2024-01-07T06:00:00+00:00,SPPNORTH_HUB,37.74105,32.5334708333333,4.8505125,0.357066666666667
2024-01-06T00:00:00-06:00,2024-01-06T06:00:00+00:00,2024-01-07T00:00:00-06:00,2024-01-07T06:00:00+00:00,SPPSOUTH_HUB,28.4717583333333,32.5334958333333,-3.6017125,-0.460025
2024-01-07T00:00:00-06:00,2024-01-07T06:00:00+00:00,2024-01-08T00:00:00-06:00,2024-01-08T06:00:00+00:00,SPPNORTH_HUB,28.8946583333333,27.0619125,1.59800416666667,0.234741666666667
2024-01-07T00:00:00-06:00,2024-01-07T06:00:00+00:00,2024-01-08T00:00:00-06:00,2024-01-08T06:00:00+00:00,SPPSOUTH_HUB,16.0944333333333,27.061925,-9.54765833333333,-1.41983333333333
2024-01-08T00:00:00-06:00,2024-01-08T06:00:00+00:00,2024-01-09T00:00:00-06:00,2024-01-09T06:00:00+00:00,SPPNORTH_HUB,15.9393041666667,36.2205291666667,-20.7662,0.484975
2024-01-08T00:00:00-06:00,2024-01-08T06:00:00+00:00,2024-01-09T00:00:00-06:00,2024-01-09T06:00:00+00:00,SPPSOUTH_HUB,23.4592416666667,36.2205208333333,-10.6039541666667,-2.157325
2024-01-09T00:00:00-06:00,2024-01-09T06:00:00+00:00,2024-01-10T00:00:00-06:00,2024-01-10T06:00:00+00:00,SPPNORTH_HUB,13.7785208333333,26.9817708333333,-12.8435791666667,-0.359670833333333
2024-01-09T00:00:00-06:00,2024-01-09T06:00:00+00:00,2024-01-10T00:00:00-06:00,2024-01-10T06:00:00+00:00,SPPSOUTH_HUB,33.9255708333333,26.981775,8.13973333333333,-1.1959375
2024-01-10T00:00:00-06:00,2024-01-10T06:00:00+00:00,2024-01-11T00:00:00-06:00,2024-01-11T06:00:00+00:00,SPPNORTH_HUB,23.4516708333333,26.4361958333333,-3.10967083333333,0.125145833333333
2024-01-10T00:00:00-06:00,2024-01-10T06:00:00+00:00,2024-01-11T00:00:00-06:00,2024-01-11T06:00:00+00:00,SPPSOUTH_HUB,26.4943666666667,26.4362083333333,0.6842125,-0.626054166666667
2024-01-11T00:00:00-06:00,2024-01-11T06:00:00+00:00,2024-01-12T00:00:00-06:00,2024-01-12T06:00:00+00:00,SPPNORTH_HUB,21.231925,24.9810041666667,-3.89242083333333,0.143341666666667
2024-01-11T00:00:00-06:00,2024-01-11T06:00:00+00:00,2024-01-12T00:00:00-06:00,2024-01-12T06:00:00+00:00,SPPSOUTH_HUB,19.7491625,24.9809875,-4.65126666666667,-0.580558333333333
2024-01-12T00:00:00-06:00,2024-01-12T06:00:00+00:00,2024-01-13T00:00:00-06:00,2024-01-13T06:00:00+00:00,SPPNORTH_HUB,15.7286875,32.5652166666667,-16.3215458333333,-0.514983333333333
2024-01-12T00:00:00-06:00,2024-01-12T06:00:00+00:00,2024-01-13T00:00:00-06:00,2024-01-13T06:00:00+00:00,SPPSOUTH_HUB,21.8448916666667,32.565225,-9.4931,-1.22723333333333
2024-01-13T00:00:00-06:00,2024-01-13T06:00:00+00:00,2024-01-14T00:00:00-06:00,2024-01-14T06:00:00+00:00,SPPNORTH_HUB,17.9750625,66.5029791666667,-48.7356708333333,0.207754166666667
2024-01-13T00:00:00-06:00,2024-01-13T06:00:00+00:00,2024-01-14T00:00:00-06:00,2024-01-14T06:00:00+00:00,SPPSOUTH_HUB,86.7061833333333,66.5029833333333,23.1886708333333,-2.98547083333333
2024-01-14T00:00:00-06:00,2024-01-14T06:00:00+00:00,2024-01-15T00:00:00-06:00,2024-01-15T06:00:00+00:00,SPPNORTH_HUB,131.317483333333,208.353808333333,-73.6109666666667,-3.42535833333333
2024-01-14T00:00:00-06:00,2024-01-14T06:00:00+00:00,2024-01-15T00:00:00-06:00,2024-01-15T06:00:00+00:00,SPPSOUTH_HUB,225.570183333333,208.353795833333,16.6423166666667,0.574070833333333
2024-01-15T00:00:00-06:00,2024-01-15T06:00:00+00:00,2024-01-16T00:00:00-06:00,2024-01-16T06:00:00+00:00,SPPNORTH_HUB,284.058908333333,294.175345833333,-8.10472916666667,-2.01170833333333
2024-01-15T00:00:00-06:00,2024-01-15T06:00:00+00:00,2024-01-16T00:00:00-06:00,2024-01-16T06:00:00+00:00,SPPSOUTH_HUB,324.813033333333,294.175329166667,28.4235583333333,2.21414583333333
2024-01-16T00:00:00-06:00,2024-01-16T06:00:00+00:00,2024-01-17T00:00:00-06:00,2024-01-17T06:00:00+00:00,SPPNORTH_HUB,105.7085375,224.915270833333,-111.187558333333,-8.019175
2024-01-16T00:00:00-06:00,2024-01-16T06:00:00+00:00,2024-01-17T00:00:00-06:00,2024-01-17T06:00:00+00:00,SPPSOUTH_HUB,271.7059125,224.915266666667,44.1843625,2.60628333333333
2024-01-17T00:00:00-06:00,2024-01-17T06:00:00+00:00,2024-01-18T00:00:00-06:00,2024-01-18T06:00:00+00:00,SPPNORTH_HUB,77.8682375,117.491608333333,-36.3803416666667,-3.24302916666667
2024-01-17T00:00:00-06:00,2024-01-17T06:00:00+00:00,2024-01-18T00:00:00-06:00,2024-01-18T06:00:00+00:00,SPPSOUTH_HUB,106.202066666667,117.491616666667,-9.74418333333333,-1.54536666666667
2024-01-18T00:00:00-06:00,2024-01-18T06:00:00+00:00,2024-01-19T00:00:00-06:00,2024-01-19T06:00:00+00:00,SPPNORTH_HUB,44.2972666666667,39.2947458333333,2.18203333333333,2.8204875
2024-01-18T00:00:00-06:00,2024-01-18T06:00:00+00:00,2024-01-19T00:00:00-06:00,2024-01-19T06:00:00+00:00,SPPSOUTH_HUB,34.7257,39.2947541666667,-2.505225,-2.06382916666667
2024-01-19T00:00:00-06:00,2024-01-19T06:00:00+00:00,2024-01-20T00:00:00-06:00,2024-01-20T06:00:00+00:00,SPPNORTH_HUB,37.61585,53.1023875,-16.0671833333333,0.580645833333333
2024-01-19T00:00:00-06:00,2024-01-19T06:00:00+00:00,2024-01-20T00:00:00-06:00,2024-01-20T06:00:00+00:00,SPPSOUTH_HUB,44.077875,53.102375,-7.61287083333333,-1.41162916666667
2024-01-20T00:00:00-06:00,2024-01-20T06:00:00+00:00,2024-01-21T00:00:00-06:00,2024-01-21T06:00:00+00:00,SPPNORTH_HUB,60.8654416666667,55.73085,1.70513333333333,3.42945833333333
2024-01-20T00:00:00-06:00,2024-01-20T06:00:00+00:00,2024-01-21T00:00:00-06:00,2024-01-21T06:00:00+00:00,SPPSOUTH_HUB,50.5070083333333,55.73085,-3.4687,-1.75514166666667
2024-01-21T00:00:00-06:00,2024-01-21T06:00:00+00:00,2024-01-22T00:00:00-06:00,2024-01-22T06:00:00+00:00,SPPNORTH_HUB,-9.10945,27.4402666666667,-36.1195333333333,-0.430183333333333
2024-01-21T00:00:00-06:00,2024-01-21T06:00:00+00:00,2024-01-22T00:00:00-06:00,2024-01-22T06:00:00+00:00,SPPSOUTH_HUB,23.0975041666667,27.44025,-3.50004166666667,-0.842704166666667
2024-01-22T00:00:00-06:00,2024-01-22T06:00:00+00:00,2024-01-23T00:00:00-06:00,2024-01-23T06:00:00+00:00,SPPNORTH_HUB,42.1197583333333,39.8101541666667,1.05852916666667,1.251075
2024-01-22T00:00:00-06:00,2024-01-22T06:00:00+00:00,2024-01-23T00:00:00-06:00,2024-01-23T06:00:00+00:00,SPPSOUTH_HUB,34.8486583333333,39.81015,-3.6290375,-1.33245416666667
2024-01-23T00:00:00-06:00,2024-01-23T06:00:00+00:00,2024-01-24T00:00:00-06:00,2024-01-24T06:00:00+00:00,SPPNORTH_HUB,44.7984916666667,37.9270708333333,4.7581375,2.11328333333333
2024-01-23T00:00:00-06:00,2024-01-23T06:00:00+00:00,2024-01-24T00:00:00-06:00,2024-01-24T06:00:00+00:00,SPPSOUTH_HUB,35.7538041666667,37.9270625,-1.58161666666667,-0.591641666666667
2024-01-24T00:00:00-06:00,2024-01-24T06:00:00+00:00,2024-01-25T00:00:00-06:00,2024-01-25T06:00:00+00:00,SPPNORTH_HUB,37.433725,34.7253625,0.79795,1.9104125
2024-01-24T00:00:00-06:00,2024-01-24T06:00:00+00:00,2024-01-25T00:00:00-06:00,2024-01-25T06:00:00+00:00,SPPSOUTH_HUB,29.3756625,34.7253708333333,-4.5815,-0.768208333333333
2024-01-25T00:00:00-06:00,2024-01-25T06:00:00+00:00,2024-01-26T00:00:00-06:00,2024-01-26T06:00:00+00:00,SPPNORTH_HUB,44.3759208333333,39.2028958333333,2.6647,2.508325
2024-01-25T00:00:00-06:00,2024-01-25T06:00:00+00:00,2024-01-26T00:00:00-06:00,2024-01-26T06:00:00+00:00,SPPSOUTH_HUB,31.3365166666667,39.2028916666667,-7.241625,-0.62475
2024-01-26T00:00:00-06:00,2024-01-26T06:00:00+00:00,2024-01-27T00:00:00-06:00,2024-01-27T06:00:00+00:00,SPPNORTH_HUB,35.9802666666667,31.9652875,2.57789583333333,1.43708333333333
2024-01-26T00:00:00-06:00,2024-01-26T06:00:00+00:00,2024-01-27T00:00:00-06:00,2024-01-27T06:00:00+00:00,SPPSOUTH_HUB,30.0732208333333,31.9652958333333,-1.57052083333333,-0.321554166666667
2024-01-27T00:00:00-06:00,2024-01-27T06:00:00+00:00,2024-01-28T00:00:00-06:00,2024-01-28T06:00:00+00:00,SPPNORTH_HUB,25.4402,27.0770333333333,-1.56747916666667,-0.0693541666666667
2024-01-27T00:00:00-06:00,2024-01-27T06:00:00+00:00,2024-01-28T00:00:00-06:00,2024-01-28T06:00:00+00:00,SPPSOUTH_HUB,24.86375,27.0770416666667,-1.73632083333333,-0.476970833333333
2024-01-28T00:00:00-06:00,2024-01-28T06:00:00+00:00,2024-01-29T00:00:00-06:00,2024-01-29T06:00:00+00:00,SPPNORTH_HUB,25.7604041666667,26.6142708333333,-0.624666666666667,-0.2292
2024-01-28T00:00:00-06:00,2024-01-28T06:00:00+00:00,2024-01-29T00:00:00-06:00,2024-01-29T06:00:00+00:00,SPPSOUTH_HUB,26.65045,26.6142708333333,-0.114304166666667,0.150483333333333
2024-01-29T00:00:00-06:00,2024-01-29T06:00:00+00:00,2024-01-30T00:00:00-06:00,2024-01-30T06:00:00+00:00,SPPNORTH_HUB,17.7676583333333,27.2599666666667,-8.0873375,-1.40497083333333
2024-01-29T00:00:00-06:00,2024-01-29T06:00:00+00:00,2024-01-30T00:00:00-06:00,2024-01-30T06:00:00+00:00,SPPSOUTH_HUB,27.5329416666667,27.2599791666667,-0.657316666666667,0.930279166666667
2024-01-30T00:00:00-06:00,2024-01-30T06:00:00+00:00,2024-01-31T00:00:00-06:00,2024-01-31T06:00:00+00:00,SPPNORTH_HUB,18.7572,23.638275,-4.1099125,-0.7711625
2024-01-30T00:00:00-06:00,2024-01-30T06:00:00+00:00,2024-01-31T00:00:00-06:00,2024-01-31T06:00:00+00:00,SPPSOUTH_HUB,24.8835291666667,23.6382875,0.691308333333333,0.553933333333333
2024-01-31T00:00:00-06:00,2024-01-31T06:00:00+00:00,2024-02-01T00:00:00-06:00,2024-02-01T06:00:00+00:00,SPPNORTH_HUB,20.4449277777778,28.8690166666667,-7.01958888888889,-1.4045
2024-01-31T00:00:00-06:00,2024-01-31T06:00:00+00:00,2024-02-01T00:00:00-06:00,2024-02-01T06:00:00+00:00,SPPSOUTH_HUB,22.4110222222222,28.8690166666667,-6.98793333333334,0.529938888888889
