interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,lmp
2023-06-02T15:00:00-05:00,2023-06-02T20:00:00+00:00,2023-06-02T16:00:00-05:00,2023-06-02T21:00:00+00:00,KCPLHUB,34.4345
2023-06-02T16:00:00-05:00,2023-06-02T21:00:00+00:00,2023-06-02T17:00:00-05:00,2023-06-02T22:00:00+00:00,KCPLHUB,33.207
2023-06-02T17:00:00-05:00,2023-06-02T22:00:00+00:00,2023-06-02T18:00:00-05:00,2023-06-02T23:00:00+00:00,KCPLHUB,30.0709
2023-06-02T18:00:00-05:00,2023-06-02T23:00:00+00:00,2023-06-02T19:00:00-05:00,2023-06-03T00:00:00+00:00,KCPLHUB,28.6168
2023-06-02T19:00:00-05:00,2023-06-03T00:00:00+00:00,2023-06-02T20:00:00-05:00,2023-06-03T01:00:00+00:00,KCPLHUB,26.1302
2023-06-02T20:00:00-05:00,2023-06-03T01:00:00+00:00,2023-06-02T21:00:00-05:00,2023-06-03T02:00:00+00:00,KCPLHUB,23.5979
2023-06-02T21:00:00-05:00,2023-06-03T02:00:00+00:00,2023-06-02T22:00:00-05:00,2023-06-03T03:00:00+00:00,KCPLHUB,21.2663
2023-06-02T22:00:00-05:00,2023-06-03T03:00:00+00:00,2023-06-02T23:00:00-05:00,2023-06-03T04:00:00+00:00,KCPLHUB,18.8398
2023-06-02T23:00:00-05:00,2023-06-03T04:00:00+00:00,2023-06-03T00:00:00-05:00,2023-06-03T05:00:00+00:00,KCPLHUB,16.7099
2023-06-03T00:00:00-05:00,2023-06-03T05:00:00+00:00,2023-06-03T01:00:00-05:00,2023-06-03T06:00:00+00:00,KCPLHUB,17.5621
2023-06-03T01:00:00-05:00,2023-06-03T06:00:00+00:00,2023-06-03T02:00:00-05:00,2023-06-03T07:00:00+00:00,KCPLHUB,17.2619
2023-06-03T02:00:00-05:00,2023-06-03T07:00:00+00:00,2023-06-03T03:00:00-05:00,2023-06-03T08:00:00+00:00,KCPLHUB,16.5793
2023-06-03T03:00:00-05:00,2023-06-03T08:00:00+00:00,2023-06-03T04:00:00-05:00,2023-06-03T09:00:00+00:00,KCPLHUB,16.472
2023-06-03T04:00:00-05:00,2023-06-03T09:00:00+00:00,2023-06-03T05:00:00-05:00,2023-06-03T10:00:00+00:00,KCPLHUB,17.0133
2023-06-03T05:00:00-05:00,2023-06-03T10:00:00+00:00,2023-06-03T06:00:00-05:00,2023-06-03T11:00:00+00:00,KCPLHUB,17.7471
2023-06-03T06:00:00-05:00,2023-06-03T11:00:00+00:00,2023-06-03T07:00:00-05:00,2023-06-03T12:00:00+00:00,KCPLHUB,17.7715
2023-06-03T07:00:00-05:00,2023-06-03T12:00:00+00:00,2023-06-03T08:00:00-05:00,2023-06-03T13:00:00+00:00,KCPLHUB,21.2303
2023-06-03T08:00:00-05:00,2023-06-03T13:00:00+00:00,2023-06-03T09:00:00-05:00,2023-06-03T14:00:00+00:00,KCPLHUB,24.7515
2023-06-03T09:00:00-05:00,2023-06-03T14:00:00+00:00,2023-06-03T10:00:00-05:00,2023-06-03T15:00:00+00:00,KCPLHUB,28.0109
2023-06-03T10:00:00-05:00,2023-06-03T15:00:00+00:00,2023-06-03T11:00:00-05:00,2023-06-03T16:00:00+00:00,KCPLHUB,32.6628
2023-06-03T11:00:00-05:00,2023-06-03T16:00:00+00:00,2023-06-03T12:00:00-05:00,2023-06-03T17:00:00+00:00,KCPLHUB,33.4648
2023-06-03T12:00:00-05:00,2023-06-03T17:00:00+00:00,2023-06-03T13:00:00-05:00,2023-06-03T18:00:00+00:00,KCPLHUB,37.4424
2023-06-03T13:00:00-05:00,2023-06-03T18:00:00+00:00,2023-06-03T14:00:00-05:00,2023-06-03T19:00:00+00:00,KCPLHUB,34.9691
2023-06-03T14:00:00-05:00,2023-06-03T19:00:00+00:00,2023-06-03T15:00:00-05:00,2023-06-03T20:00:00+00:00,KCPLHUB,33.684
2023-06-03T15:00:00-05:00,2023-06-03T20:00:00+00:00,2023-06-03T16:00:00-05:00,2023-06-03T21:00:00+00:00,KCPLHUB,37.4503
2023-06-03T16:00:00-05:00,2023-06-03T21:00:00+00:00,2023-06-03T17:00:00-05:00,2023-06-03T22:00:00+00:00,KCPLHUB,39.0373
2023-06-03T17:00:00-05:00,2023-06-03T22:00:00+00:00,2023-06-03T18:00:00-05:00,2023-06-03T23:00:00+00:00,KCPLHUB,41.8122
2023-06-03T18:00:00-05:00,2023-06-03T23:00:00+00:00,2023-06-03T19:00:00-05:00,2023-06-04T00:00:00+00:00,KCPLHUB,34.9335
2023-06-03T19:00:00-05:00,2023-06-04T00:00:00+00:00,2023-06-03T20:00:00-05:00,2023-06-04T01:00:00+00:00,KCPLHUB,30.6685
2023-06-03T20:00:00-05:00,2023-06-04T01:00:00+00:00,2023-06-03T21:00:00-05:00,2023-06-04T02:00:00+00:00,KCPLHUB,27.9524
2023-06-03T21:00:00-05:00,2023-06-04T02:00:00+00:00,2023-06-03T22:00:00-05:00,2023-06-04T03:00:00+00:00,KCPLHUB,24.4931
2023-06-03T22:00:00-05:00,2023-06-04T03:00:00+00:00,2023-06-03T23:00:00-05:00,2023-06-04T04:00:00+00:00,KCPLHUB,21.9997
2023-06-03T23:00:00-05:00,2023-06-04T04:00:00+00:00,2023-06-04T00:00:00-05:00,2023-06-04T05:00:00+00:00,KCPLHUB,19.0465
2023-06-04T00:00:00-05:00,2023-06-04T05:00:00+00:00,2023-06-04T01:00:00-05:00,2023-06-04T06:00:00+00:00,KCPLHUB,18.1507
2023-06-04T01:00:00-05:00,2023-06-04T06:00:00+00:00,2023-06-04T02:00:00-05:00,2023-06-04T07:00:00+00:00,KCPLHUB,17.2953
2023-06-04T02:00:00-05:00,2023-06-04T07:00:00+00:00,2023-06-04T03:00:00-05:00,2023-06-04T08:00:00+00:00,KCPLHUB,16.739
2023-06-04T03:00:00-05:00,2023-06-04T08:00:00+00:00,2023-06-04T04:00:00-05:00,2023-06-04T09:00:00+00:00,KCPLHUB,16.8171
2023-06-04T04:00:00-05:00,2023-06-04T09:00:00+00:00,2023-06-04T05:00:00-05:00,2023-06-04T10:00:00+00:00,KCPLHUB,16.635
2023-06-04T05:00:00-05:00,2023-06-04T10:00:00+00:00,2023-06-04T06:00:00-05:00,2023-06-04T11:00:00+00:00,KCPLHUB,16.6205
2023-06-04T06:00:00-05:00,2023-06-04T11:00:00+00:00,2023-06-04T07:00:00-05:00,2023-06-04T12:00:00+00:00,KCPLHUB,16.1845
2023-06-04T07:00:00-05:00,2023-06-04T12:00:00+00:00,2023-06-04T08:00:00-05:00,2023-06-04T13:00:00+00:00,KCPLHUB,18.3631
2023-06-04T08:00:00-05:00,2023-06-04T13:00:00+00:00,2023-06-04T09:00:00-05:00,2023-06-04T14:00:00+00:00,KCPLHUB,22.5917
2023-06-04T09:00:00-05:00,2023-06-04T14:00:00+00:00,2023-06-04T10:00:00-05:00,2023-06-04T15:00:00+00:00,KCPLHUB,23.8851
2023-06-04T10:00:00-05:00,2023-06-04T15:00:00+00:00,2023-06-04T11:00:00-05:00,2023-06-04T16:00:00+00:00,KCPLHUB,25.6817
2023-06-04T11:00:00-05:00,2023-06-04T16:00:00+00:00,2023-06-04T12:00:00-05:00,2023-06-04T17:00:00+00:00,KCPLHUB,26.9059
2023-06-04T12:00:00-05:00,2023-06-04T17:00:00+00:00,2023-06-04T13:00:00-05:00,2023-06-04T18:00:00+00:00,KCPLHUB,30.9318
2023-06-04T13:00:00-05:00,2023-06-04T18:00:00+00:00,2023-06-04T14:00:00-05:00,2023-06-04T19:00:00+00:00,KCPLHUB,33.1001
2023-06-04T14:00:00-05:00,2023-06-04T19:00:00+00:00,2023-06-04T15:00:00-05:00,2023-06-04T20:00:00+00:00,KCPLHUB,32.889
2023-06-04T15:00:00-05:00,2023-06-04T20:00:00+00:00,2023-06-04T16:00:00-05:00,2023-06-04T21:00:00+00:00,KCPLHUB,38.7998
2023-06-04T16:00:00-05:00,2023-06-04T21:00:00+00:00,2023-06-04T17:00:00-05:00,2023-06-04T22:00:00+00:00,KCPLHUB,41.8113
2023-06-04T17:00:00-05:00,2023-06-04T22:00:00+00:00,2023-06-04T18:00:00-05:00,2023-06-04T23:00:00+00:00,KCPLHUB,41.6705
2023-06-04T18:00:00-05:00,2023-06-04T23:00:00+00:00,2023-06-04T19:00:00-05:00,2023-06-05T00:00:00+00:00,KCPLHUB,33.5379
2023-06-04T19:00:00-05:00,2023-06-05T00:00:00+00:00,2023-06-04T20:00:00-05:00,2023-06-05T01:00:00+00:00,KCPLHUB,29.3598
2023-06-04T20:00:00-05:00,2023-06-05T01:00:00+00:00,2023-06-04T21:00:00-05:00,2023-06-05T02:00:00+00:00,KCPLHUB,26.5708
2023-06-04T21:00:00-05:00,2023-06-05T02:00:00+00:00,2023-06-04T22:00:00-05:00,2023-06-05T03:00:00+00:00,KCPLHUB,23.9352
2023-06-04T22:00:00-05:00,2023-06-05T03:00:00+00:00,2023-06-04T23:00:00-05:00,2023-06-05T04:00:00+00:00,KCPLHUB,21.3634
2023-06-04T23:00:00-05:00,2023-06-05T04:00:00+00:00,2023-06-05T00:00:00-05:00,2023-06-05T05:00:00+00:00,KCPLHUB,17.7839
2023-06-05T00:00:00-05:00,2023-06-05T05:00:00+00:00,2023-06-05T01:00:00-05:00,2023-06-05T06:00:00+00:00,KCPLHUB,17.8498
2023-06-05T01:00:00-05:00,2023-06-05T06:00:00+00:00,2023-06-05T02:00:00-05:00,2023-06-05T07:00:00+00:00,KCPLHUB,16.7495
2023-06-05T02:00:00-05:00,2023-06-05T07:00:00+00:00,2023-06-05T03:00:00-05:00,2023-06-05T08:00:00+00:00,KCPLHUB,15.3383
2023-06-05T03:00:00-05:00,2023-06-05T08:00:00+00:00,2023-06-05T04:00:00-05:00,2023-06-05T09:00:00+00:00,KCPLHUB,15.0895
2023-06-05T04:00:00-05:00,2023-06-05T09:00:00+00:00,2023-06-05T05:00:00-05:00,2023-06-05T10:00:00+00:00,KCPLHUB,15.2036
2023-06-05T05:00:00-05:00,2023-06-05T10:00:00+00:00,2023-06-05T06:00:00-05:00,2023-06-05T11:00:00+00:00,KCPLHUB,17.4183
2023-06-05T06:00:00-05:00,2023-06-05T11:00:00+00:00,2023-06-05T07:00:00-05:00,2023-06-05T12:00:00+00:00,KCPLHUB,18.6073
2023-06-05T07:00:00-05:00,2023-06-05T12:00:00+00:00,2023-06-05T08:00:00-05:00,2023-06-05T13:00:00+00:00,KCPLHUB,22.5673
2023-06-05T08:00:00-05:00,2023-06-05T13:00:00+00:00,2023-06-05T09:00:00-05:00,2023-06-05T14:00:00+00:00,KCPLHUB,26.4912
2023-06-05T09:00:00-05:00,2023-06-05T14:00:00+00:00,2023-06-05T10:00:00-05:00,2023-06-05T15:00:00+00:00,KCPLHUB,27.7227
2023-06-05T10:00:00-05:00,2023-06-05T15:00:00+00:00,2023-06-05T11:00:00-05:00,2023-06-05T16:00:00+00:00,KCPLHUB,29.5641
2023-06-05T11:00:00-05:00,2023-06-05T16:00:00+00:00,2023-06-05T12:00:00-05:00,2023-06-05T17:00:00+00:00,KCPLHUB,33.2258
2023-06-05T12:00:00-05:00,2023-06-05T17:00:00+00:00,2023-06-05T13:00:00-05:00,2023-06-05T18:00:00+00:00,KCPLHUB,36.1181
2023-06-05T13:00:00-05:00,2023-06-05T18:00:00+00:00,2023-06-05T14:00:00-05:00,2023-06-05T19:00:00+00:00,KCPLHUB,40.2362
2023-06-05T14:00:00-05:00,2023-06-05T19:00:00+00:00,2023-06-05T15:00:00-05:00,2023-06-05T20:00:00+00:00,KCPLHUB,39.9419
2023-06-05T15:00:00-05:00,2023-06-05T20:00:00+00:00,2023-06-05T16:00:00-05:00,2023-06-05T21:00:00+00:00,KCPLHUB,43.4829
2023-06-05T16:00:00-05:00,2023-06-05T21:00:00+00:00,2023-06-05T17:00:00-05:00,2023-06-05T22:00:00+00:00,KCPLHUB,45.6089
2023-06-05T17:00:00-05:00,2023-06-05T22:00:00+00:00,2023-06-05T18:00:00-05:00,2023-06-05T23:00:00+00:00,KCPLHUB,44.1689
2023-06-05T18:00:00-05:00,2023-06-05T23:00:00+00:00,2023-06-05T19:00:00-05:00,2023-06-06T00:00:00+00:00,KCPLHUB,38.2288
2023-06-05T19:00:00-05:00,2023-06-06T00:00:00+00:00,2023-06-05T20:00:00-05:00,2023-06-06T01:00:00+00:00,KCPLHUB,33.7523
2023-06-05T20:00:00-05:00,2023-06-06T01:00:00+00:00,2023-06-05T21:00:00-05:00,2023-06-06T02:00:00+00:00,KCPLHUB,31.0548
2023-06-05T21:00:00-05:00,2023-06-06T02:00:00+00:00,2023-06-05T22:00:00-05:00,2023-06-06T03:00:00+00:00,KCPLHUB,28.7282
2023-06-05T22:00:00-05:00,2023-06-06T03:00:00+00:00,2023-06-05T23:00:00-05:00,2023-06-06T04:00:00+00:00,KCPLHUB,23.531
2023-06-05T23:00:00-05:00,2023-06-06T04:00:00+00:00,2023-06-06T00:00:00-05:00,2023-06-06T05:00:00+00:00,KCPLHUB,19.644
2023-06-06T00:00:00-05:00,2023-06-06T05:00:00+00:00,2023-06-06T01:00:00-05:00,2023-06-06T06:00:00+00:00,KCPLHUB,19.4709
2023-06-06T01:00:00-05:00,2023-06-06T06:00:00+00:00,2023-06-06T02:00:00-05:00,2023-06-06T07:00:00+00:00,KCPLHUB,18.8156
2023-06-06T02:00:00-05:00,2023-06-06T07:00:00+00:00,2023-06-06T03:00:00-05:00,2023-06-06T08:00:00+00:00,KCPLHUB,18.0225
2023-06-06T03:00:00-05:00,2023-06-06T08:00:00+00:00,2023-06-06T04:00:00-05:00,2023-06-06T09:00:00+00:00,KCPLHUB,18.0187
2023-06-06T04:00:00-05:00,2023-06-06T09:00:00+00:00,2023-06-06T05:00:00-05:00,2023-06-06T10:00:00+00:00,KCPLHUB,18.2124
2023-06-06T05:00:00-05:00,2023-06-06T10:00:00+00:00,2023-06-06T06:00:00-05:00,2023-06-06T11:00:00+00:00,KCPLHUB,18.8938
2023-06-06T06:00:00-05:00,2023-06-06T11:00:00+00:00,2023-06-06T07:00:00-05:00,2023-06-06T12:00:00+00:00,KCPLHUB,19.8086
2023-06-06T07:00:00-05:00,2023-06-06T12:00:00+00:00,2023-06-06T08:00:00-05:00,2023-06-06T13:00:00+00:00,KCPLHUB,22.9195
2023-06-06T08:00:00-05:00,2023-06-06T13:00:00+00:00,2023-06-06T09:00:00-05:00,2023-06-06T14:00:00+00:00,KCPLHUB,28.071
2023-06-06T09:00:00-05:00,2023-06-06T14:00:00+00:00,2023-06-06T10:00:00-05:00,2023-06-06T15:00:00+00:00,KCPLHUB,32.8005
2023-06-06T10:00:00-05:00,2023-06-06T15:00:00+00:00,2023-06-06T11:00:00-05:00,2023-06-06T16:00:00+00:00,KCPLHUB,33.9984
2023-06-06T11:00:00-05:00,2023-06-06T16:00:00+00:00,2023-06-06T12:00:00-05:00,2023-06-06T17:00:00+00:00,KCPLHUB,38.2273
2023-06-06T12:00:00-05:00,2023-06-06T17:00:00+00:00,2023-06-06T13:00:00-05:00,2023-06-06T18:00:00+00:00,KCPLHUB,40.2228
2023-06-06T13:00:00-05:00,2023-06-06T18:00:00+00:00,2023-06-06T14:00:00-05:00,2023-06-06T19:00:00+00:00,KCPLHUB,43.9516
2023-06-06T14:00:00-05:00,2023-06-06T19:00:00+00:00,2023-06-06T15:00:00-05:00,2023-06-06T20:00:00+00:00,KCPLHUB,49.2485
2023-06-06T15:00:00-05:00,2023-06-06T20:00:00+00:00,2023-06-06T16:00:00-05:00,2023-06-06T21:00:00+00:00,KCPLHUB,54.1366
2023-06-06T16:00:00-05:00,2023-06-06T21:00:00+00:00,2023-06-06T17:00:00-05:00,2023-06-06T22:00:00+00:00,KCPLHUB,56.9136
2023-06-06T17:00:00-05:00,2023-06-06T22:00:00+00:00,2023-06-06T18:00:00-05:00,2023-06-06T23:00:00+00:00,KCPLHUB,52.9715
2023-06-06T18:00:00-05:00,2023-06-06T23:00:00+00:00,2023-06-06T19:00:00-05:00,2023-06-07T00:00:00+00:00,KCPLHUB,47.9835
2023-06-06T19:00:00-05:00,2023-06-07T00:00:00+00:00,2023-06-06T20:00:00-05:00,2023-06-07T01:00:00+00:00,KCPLHUB,43.0185
2023-06-06T20:00:00-05:00,2023-06-07T01:00:00+00:00,2023-06-06T21:00:00-05:00,2023-06-07T02:00:00+00:00,KCPLHUB,37.3506
2023-06-06T21:00:00-05:00,2023-06-07T02:00:00+00:00,2023-06-06T22:00:00-05:00,2023-06-07T03:00:00+00:00,KCPLHUB,30.9511
2023-06-06T22:00:00-05:00,2023-06-07T03:00:00+00:00,2023-06-06T23:00:00-05:00,2023-06-07T04:00:00+00:00,KCPLHUB,24.4188
2023-06-06T23:00:00-05:00,2023-06-07T04:00:00+00:00,2023-06-07T00:00:00-05:00,2023-06-07T05:00:00+00:00,KCPLHUB,21.3445
2023-06-07T00:00:00-05:00,2023-06-07T05:00:00+00:00,2023-06-07T01:00:00-05:00,2023-06-07T06:00:00+00:00,KCPLHUB,19.3869
2023-06-07T01:00:00-05:00,2023-06-07T06:00:00+00:00,2023-06-07T02:00:00-05:00,2023-06-07T07:00:00+00:00,KCPLHUB,18.0243
2023-06-07T02:00:00-05:00,2023-06-07T07:00:00+00:00,2023-06-07T03:00:00-05:00,2023-06-07T08:00:00+00:00,KCPLHUB,17.1639
2023-06-07T03:00:00-05:00,2023-06-07T08:00:00+00:00,2023-06-07T04:00:00-05:00,2023-06-07T09:00:00+00:00,KCPLHUB,17.4363
2023-06-07T04:00:00-05:00,2023-06-07T09:00:00+00:00,2023-06-07T05:00:00-05:00,2023-06-07T10:00:00+00:00,KCPLHUB,17.5402
2023-06-07T05:00:00-05:00,2023-06-07T10:00:00+00:00,2023-06-07T06:00:00-05:00,2023-06-07T11:00:00+00:00,KCPLHUB,19.2443
2023-06-07T06:00:00-05:00,2023-06-07T11:00:00+00:00,2023-06-07T07:00:00-05:00,2023-06-07T12:00:00+00:00,KCPLHUB,20.8677
2023-06-07T07:00:00-05:00,2023-06-07T12:00:00+00:00,2023-06-07T08:00:00-05:00,2023-06-07T13:00:00+00:00,KCPLHUB,24.4157
2023-06-07T08:00:00-05:00,2023-06-07T13:00:00+00:00,2023-06-07T09:00:00-05:00,2023-06-07T14:00:00+00:00,KCPLHUB,30.4705
2023-06-07T09:00:00-05:00,2023-06-07T14:00:00+00:00,2023-06-07T10:00:00-05:00,2023-06-07T15:00:00+00:00,KCPLHUB,33.232
2023-06-07T10:00:00-05:00,2023-06-07T15:00:00+00:00,2023-06-07T11:00:00-05:00,2023-06-07T16:00:00+00:00,KCPLHUB,37.198
2023-06-07T11:00:00-05:00,2023-06-07T16:00:00+00:00,2023-06-07T12:00:00-05:00,2023-06-07T17:00:00+00:00,KCPLHUB,39.8473
2023-06-07T12:00:00-05:00,2023-06-07T17:00:00+00:00,2023-06-07T13:00:00-05:00,2023-06-07T18:00:00+00:00,KCPLHUB,47.8795
2023-06-07T13:00:00-05:00,2023-06-07T18:00:00+00:00,2023-06-07T14:00:00-05:00,2023-06-07T19:00:00+00:00,KCPLHUB,41.7457
2023-06-07T14:00:00-05:00,2023-06-07T19:00:00+00:00,2023-06-07T15:00:00-05:00,2023-06-07T20:00:00+00:00,KCPLHUB,50.2569
2023-06-07T15:00:00-05:00,2023-06-07T20:00:00+00:00,2023-06-07T16:00:00-05:00,2023-06-07T21:00:00+00:00,KCPLHUB,55.7659
2023-06-07T16:00:00-05:00,2023-06-07T21:00:00+00:00,2023-06-07T17:00:00-05:00,2023-06-07T22:00:00+00:00,KCPLHUB,57.4985
2023-06-07T17:00:00-05:00,2023-06-07T22:00:00+00:00,2023-06-07T18:00:00-05:00,2023-06-07T23:00:00+00:00,KCPLHUB,53.9089
2023-06-07T18:00:00-05:00,2023-06-07T23:00:00+00:00,2023-06-07T19:00:00-05:00,2023-06-08T00:00:00+00:00,KCPLHUB,48.7149
2023-06-07T19:00:00-05:00,2023-06-08T00:00:00+00:00,2023-06-07T20:00:00-05:00,2023-06-08T01:00:00+00:00,KCPLHUB,40.8009
2023-06-07T20:00:00-05:00,2023-06-08T01:00:00+00:00,2023-06-07T21:00:00-05:00,2023-06-08T02:00:00+00:00,KCPLHUB,33.4993
2023-06-07T21:00:00-05:00,2023-06-08T02:00:00+00:00,2023-06-07T22:00:00-05:00,2023-06-08T03:00:00+00:00,KCPLHUB,29.57
2023-06-07T22:00:00-05:00,2023-06-08T03:00:00+00:00,2023-06-07T23:00:00-05:00,2023-06-08T04:00:00+00:00,KCPLHUB,24.6718
