interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load
2023-01-02T03:30:00-06:00,2023-01-02T09:30:00+00:00,2023-01-02T03:35:00-06:00,2023-01-02T09:35:00+00:00,24885.0
2023-01-02T03:35:00-06:00,2023-01-02T09:35:00+00:00,2023-01-02T03:40:00-06:00,2023-01-02T09:40:00+00:00,24788.0
2023-01-02T03:40:00-06:00,2023-01-02T09:40:00+00:00,2023-01-02T03:45:00-06:00,2023-01-02T09:45:00+00:00,24833.0
2023-01-02T03:45:00-06:00,2023-01-02T09:45:00+00:00,2023-01-02T03:50:00-06:00,2023-01-02T09:50:00+00:00,24898.0
2023-01-02T03:50:00-06:00,2023-01-02T09:50:00+00:00,2023-01-02T03:55:00-06:00,2023-01-02T09:55:00+00:00,24963.0
2023-01-02T03:55:00-06:00,2023-01-02T09:55:00+00:00,2023-01-02T04:00:00-06:00,2023-01-02T10:00:00+00:00,24980.0
2023-01-02T04:00:00-06:00,2023-01-02T10:00:00+00:00,2023-01-02T04:05:00-06:00,2023-01-02T10:05:00+00:00,25016.0
2023-01-02T04:05:00-06:00,2023-01-02T10:05:00+00:00,2023-01-02T04:10:00-06:00,2023-01-02T10:10:00+00:00,25033.0
2023-01-02T04:10:00-06:00,2023-01-02T10:10:00+00:00,2023-01-02T04:15:00-06:00,2023-01-02T10:15:00+00:00,25099.0
2023-01-02T04:15:00-06:00,2023-01-02T10:15:00+00:00,2023-01-02T04:20:00-06:00,2023-01-02T10:20:00+00:00,25115.0
2023-01-02T04:20:00-06:00,2023-01-02T10:20:00+00:00,2023-01-02T04:25:00-06:00,2023-01-02T10:25:00+00:00,25122.0
2023-01-02T04:25:00-06:00,2023-01-02T10:25:00+00:00,2023-01-02T04:30:00-06:00,2023-01-02T10:30:00+00:00,25115.0
2023-01-02T04:30:00-06:00,2023-01-02T10:30:00+00:00,2023-01-02T04:35:00-06:00,2023-01-02T10:35:00+00:00,25123.0
2023-01-02T04:35:00-06:00,2023-01-02T10:35:00+00:00,2023-01-02T04:40:00-06:00,2023-01-02T10:40:00+00:00,25142.0
2023-01-02T04:40:00-06:00,2023-01-02T10:40:00+00:00,2023-01-02T04:45:00-06:00,2023-01-02T10:45:00+00:00,25136.0
2023-01-02T04:45:00-06:00,2023-01-02T10:45:00+00:00,2023-01-02T04:50:00-06:00,2023-01-02T10:50:00+00:00,25135.0
2023-01-02T04:50:00-06:00,2023-01-02T10:50:00+00:00,2023-01-02T04:55:00-06:00,2023-01-02T10:55:00+00:00,25250.0
2023-01-02T04:55:00-06:00,2023-01-02T10:55:00+00:00,2023-01-02T05:00:00-06:00,2023-01-02T11:00:00+00:00,25208.0
2023-01-02T05:00:00-06:00,2023-01-02T11:00:00+00:00,2023-01-02T05:05:00-06:00,2023-01-02T11:05:00+00:00,25352.0
2023-01-02T05:05:00-06:00,2023-01-02T11:05:00+00:00,2023-01-02T05:10:00-06:00,2023-01-02T11:10:00+00:00,25427.0
2023-01-02T05:10:00-06:00,2023-01-02T11:10:00+00:00,2023-01-02T05:15:00-06:00,2023-01-02T11:15:00+00:00,25529.0
2023-01-02T05:15:00-06:00,2023-01-02T11:15:00+00:00,2023-01-02T05:20:00-06:00,2023-01-02T11:20:00+00:00,25503.0
2023-01-02T05:20:00-06:00,2023-01-02T11:20:00+00:00,2023-01-02T05:25:00-06:00,2023-01-02T11:25:00+00:00,25497.0
2023-01-02T05:25:00-06:00,2023-01-02T11:25:00+00:00,2023-01-02T05:30:00-06:00,2023-01-02T11:30:00+00:00,25533.0
2023-01-02T05:30:00-06:00,2023-01-02T11:30:00+00:00,2023-01-02T05:35:00-06:00,2023-01-02T11:35:00+00:00,25653.0
2023-01-02T05:35:00-06:00,2023-01-02T11:35:00+00:00,2023-01-02T05:40:00-06:00,2023-01-02T11:40:00+00:00,25729.0
2023-01-02T05:40:00-06:00,2023-01-02T11:40:00+00:00,2023-01-02T05:45:00-06:00,2023-01-02T11:45:00+00:00,25794.0
2023-01-02T05:45:00-06:00,2023-01-02T11:45:00+00:00,2023-01-02T05:50:00-06:00,2023-01-02T11:50:00+00:00,25863.0
2023-01-02T05:50:00-06:00,2023-01-02T11:50:00+00:00,2023-01-02T05:55:00-06:00,2023-01-02T11:55:00+00:00,25929.0
2023-01-02T05:55:00-06:00,2023-01-02T11:55:00+00:00,2023-01-02T06:00:00-06:00,2023-01-02T12:00:00+00:00,25937.0
2023-01-02T06:00:00-06:00,2023-01-02T12:00:00+00:00,2023-01-02T06:05:00-06:00,2023-01-02T12:05:00+00:00,26031.0
2023-01-02T06:05:00-06:00,2023-01-02T12:05:00+00:00,2023-01-02T06:10:00-06:00,2023-01-02T12:10:00+00:00,26111.0
2023-01-02T06:10:00-06:00,2023-01-02T12:10:00+00:00,2023-01-02T06:15:00-06:00,2023-01-02T12:15:00+00:00,26157.0
2023-01-02T06:15:00-06:00,2023-01-02T12:15:00+00:00,2023-01-02T06:20:00-06:00,2023-01-02T12:20:00+00:00,26211.0
2023-01-02T06:20:00-06:00,2023-01-02T12:20:00+00:00,2023-01-02T06:25:00-06:00,2023-01-02T12:25:00+00:00,26290.0
2023-01-02T06:25:00-06:00,2023-01-02T12:25:00+00:00,2023-01-02T06:30:00-06:00,2023-01-02T12:30:00+00:00,26343.0
2023-01-02T06:30:00-06:00,2023-01-02T12:30:00+00:00,2023-01-02T06:35:00-06:00,2023-01-02T12:35:00+00:00,26295.0
2023-01-02T06:35:00-06:00,2023-01-02T12:35:00+00:00,2023-01-02T06:40:00-06:00,2023-01-02T12:40:00+00:00,26363.0
2023-01-02T06:40:00-06:00,2023-01-02T12:40:00+00:00,2023-01-02T06:45:00-06:00,2023-01-02T12:45:00+00:00,26470.0
2023-01-02T06:45:00-06:00,2023-01-02T12:45:00+00:00,2023-01-02T06:50:00-06:00,2023-01-02T12:50:00+00:00,26596.0
2023-01-02T06:50:00-06:00,2023-01-02T12:50:00+00:00,2023-01-02T06:55:00-06:00,2023-01-02T12:55:00+00:00,26566.0
2023-01-02T06:55:00-06:00,2023-01-02T12:55:00+00:00,2023-01-02T07:00:00-06:00,2023-01-02T13:00:00+00:00,26641.0
2023-01-02T07:00:00-06:00,2023-01-02T13:00:00+00:00,2023-01-02T07:05:00-06:00,2023-01-02T13:05:00+00:00,26792.0
2023-01-02T07:05:00-06:00,2023-01-02T13:05:00+00:00,2023-01-02T07:10:00-06:00,2023-01-02T13:10:00+00:00,26883.0
2023-01-02T07:10:00-06:00,2023-01-02T13:10:00+00:00,2023-01-02T07:15:00-06:00,2023-01-02T13:15:00+00:00,26840.0
2023-01-02T07:15:00-06:00,2023-01-02T13:15:00+00:00,2023-01-02T07:20:00-06:00,2023-01-02T13:20:00+00:00,26899.0
2023-01-02T07:20:00-06:00,2023-01-02T13:20:00+00:00,2023-01-02T07:25:00-06:00,2023-01-02T13:25:00+00:00,26997.0
2023-01-02T07:25:00-06:00,2023-01-02T13:25:00+00:00,2023-01-02T07:30:00-06:00,2023-01-02T13:30:00+00:00,27016.0
2023-01-02T07:30:00-06:00,2023-01-02T13:30:00+00:00,2023-01-02T07:35:00-06:00,2023-01-02T13:35:00+00:00,27095.0
2023-01-02T07:35:00-06:00,2023-01-02T13:35:00+00:00,2023-01-02T07:40:00-06:00,2023-01-02T13:40:00+00:00,27188.0
2023-01-02T07:40:00-06:00,2023-01-02T13:40:00+00:00,2023-01-02T07:45:00-06:00,2023-01-02T13:45:00+00:00,27284.0
2023-01-02T07:45:00-06:00,2023-01-02T13:45:00+00:00,2023-01-02T07:50:00-06:00,2023-01-02T13:50:00+00:00,27375.0
2023-01-02T07:50:00-06:00,2023-01-02T13:50:00+00:00,2023-01-02T07:55:00-06:00,2023-01-02T13:55:00+00:00,27365.0
2023-01-02T07:55:00-06:00,2023-01-02T13:55:00+00:00,2023-01-02T08:00:00-06:00,2023-01-02T14:00:00+00:00,27424.0
2023-01-02T08:00:00-06:00,2023-01-02T14:00:00+00:00,2023-01-02T08:05:00-06:00,2023-01-02T14:05:00+00:00,27543.0
2023-01-02T08:05:00-06:00,2023-01-02T14:05:00+00:00,2023-01-02T08:10:00-06:00,2023-01-02T14:10:00+00:00,27653.0
2023-01-02T08:10:00-06:00,2023-01-02T14:10:00+00:00,2023-01-02T08:15:00-06:00,2023-01-02T14:15:00+00:00,27726.0
2023-01-02T08:15:00-06:00,2023-01-02T14:15:00+00:00,2023-01-02T08:20:00-06:00,2023-01-02T14:20:00+00:00,27765.0
2023-01-02T08:20:00-06:00,2023-01-02T14:20:00+00:00,2023-01-02T08:25:00-06:00,2023-01-02T14:25:00+00:00,27696.0
2023-01-02T08:25:00-06:00,2023-01-02T14:25:00+00:00,2023-01-02T08:30:00-06:00,2023-01-02T14:30:00+00:00,27736.0
2023-01-02T08:30:00-06:00,2023-01-02T14:30:00+00:00,2023-01-02T08:35:00-06:00,2023-01-02T14:35:00+00:00,27764.0
2023-01-02T08:35:00-06:00,2023-01-02T14:35:00+00:00,2023-01-02T08:40:00-06:00,2023-01-02T14:40:00+00:00,27839.0
2023-01-02T08:40:00-06:00,2023-01-02T14:40:00+00:00,2023-01-02T08:45:00-06:00,2023-01-02T14:45:00+00:00,27886.0
2023-01-02T08:45:00-06:00,2023-01-02T14:45:00+00:00,2023-01-02T08:50:00-06:00,2023-01-02T14:50:00+00:00,27938.0
2023-01-02T08:50:00-06:00,2023-01-02T14:50:00+00:00,2023-01-02T08:55:00-06:00,2023-01-02T14:55:00+00:00,28010.0
2023-01-02T08:55:00-06:00,2023-01-02T14:55:00+00:00,2023-01-02T09:00:00-06:00,2023-01-02T15:00:00+00:00,28128.0
2023-01-02T09:00:00-06:00,2023-01-02T15:00:00+00:00,2023-01-02T09:05:00-06:00,2023-01-02T15:05:00+00:00,28167.0
2023-01-02T09:05:00-06:00,2023-01-02T15:05:00+00:00,2023-01-02T09:10:00-06:00,2023-01-02T15:10:00+00:00,28280.0
2023-01-02T09:10:00-06:00,2023-01-02T15:10:00+00:00,2023-01-02T09:15:00-06:00,2023-01-02T15:15:00+00:00,28333.0
2023-01-02T09:15:00-06:00,2023-01-02T15:15:00+00:00,2023-01-02T09:20:00-06:00,2023-01-02T15:20:00+00:00,28365.0
2023-01-02T09:20:00-06:00,2023-01-02T15:20:00+00:00,2023-01-02T09:25:00-06:00,2023-01-02T15:25:00+00:00,28402.0
2023-01-02T09:25:00-06:00,2023-01-02T15:25:00+00:00,2023-01-02T09:30:00-06:00,2023-01-02T15:30:00+00:00,28482.0
2023-01-02T09:30:00-06:00,2023-01-02T15:30:00+00:00,2023-01-02T09:35:00-06:00,2023-01-02T15:35:00+00:00,28457.0
2023-01-02T09:35:00-06:00,2023-01-02T15:35:00+00:00,2023-01-02T09:40:00-06:00,2023-01-02T15:40:00+00:00,28515.0
2023-01-02T09:40:00-06:00,2023-01-02T15:40:00+00:00,2023-01-02T09:45:00-06:00,2023-01-02T15:45:00+00:00,28523.0
2023-01-02T09:45:00-06:00,2023-01-02T15:45:00+00:00,2023-01-02T09:50:00-06:00,2023-01-02T15:50:00+00:00,28545.0
2023-01-02T09:50:00-06:00,2023-01-02T15:50:00+00:00,2023-01-02T09:55:00-06:00,2023-01-02T15:55:00+00:00,28597.0
2023-01-02T09:55:00-06:00,2023-01-02T15:55:00+00:00,2023-01-02T10:00:00-06:00,2023-01-02T16:00:00+00:00,28641.0
2023-01-02T10:00:00-06:00,2023-01-02T16:00:00+00:00,2023-01-02T10:05:00-06:00,2023-01-02T16:05:00+00:00,28697.0
2023-01-02T10:05:00-06:00,2023-01-02T16:05:00+00:00,2023-01-02T10:10:00-06:00,2023-01-02T16:10:00+00:00,28776.0
2023-01-02T10:10:00-06:00,2023-01-02T16:10:00+00:00,2023-01-02T10:15:00-06:00,2023-01-02T16:15:00+00:00,28879.0
2023-01-02T10:15:00-06:00,2023-01-02T16:15:00+00:00,2023-01-02T10:20:00-06:00,2023-01-02T16:20:00+00:00,28951.0
2023-01-02T10:20:00-06:00,2023-01-02T16:20:00+00:00,2023-01-02T10:25:00-06:00,2023-01-02T16:25:00+00:00,29026.0
2023-01-02T10:25:00-06:00,2023-01-02T16:25:00+00:00,2023-01-02T10:30:00-06:00,2023-01-02T16:30:00+00:00,29049.0
2023-01-02T10:30:00-06:00,2023-01-02T16:30:00+00:00,2023-01-02T10:35:00-06:00,2023-01-02T16:35:00+00:00,29034.0
2023-01-02T10:35:00-06:00,2023-01-02T16:35:00+00:00,2023-01-02T10:40:00-06:00,2023-01-02T16:40:00+00:00,29086.0
2023-01-02T10:40:00-06:00,2023-01-02T16:40:00+00:00,2023-01-02T10:45:00-06:00,2023-01-02T16:45:00+00:00,29040.0
2023-01-02T10:45:00-06:00,2023-01-02T16:45:00+00:00,2023-01-02T10:50:00-06:00,2023-01-02T16:50:00+00:00,29146.0
2023-01-02T10:50:00-06:00,2023-01-02T16:50:00+00:00,2023-01-02T10:55:00-06:00,2023-01-02T16:55:00+00:00,29203.0
2023-01-02T10:55:00-06:00,2023-01-02T16:55:00+00:00,2023-01-02T11:00:00-06:00,2023-01-02T17:00:00+00:00,29196.0
2023-01-02T11:00:00-06:00,2023-01-02T17:00:00+00:00,2023-01-02T11:05:00-06:00,2023-01-02T17:05:00+00:00,29201.0
2023-01-02T11:05:00-06:00,2023-01-02T17:05:00+00:00,2023-01-02T11:10:00-06:00,2023-01-02T17:10:00+00:00,29158.0
2023-01-02T11:10:00-06:00,2023-01-02T17:10:00+00:00,2023-01-02T11:15:00-06:00,2023-01-02T17:15:00+00:00,29182.0
2023-01-02T11:15:00-06:00,2023-01-02T17:15:00+00:00,2023-01-02T11:20:00-06:00,2023-01-02T17:20:00+00:00,29198.0
2023-01-02T11:20:00-06:00,2023-01-02T17:20:00+00:00,2023-01-02T11:25:00-06:00,2023-01-02T17:25:00+00:00,29180.0
2023-01-02T11:25:00-06:00,2023-01-02T17:25:00+00:00,2023-01-02T11:30:00-06:00,2023-01-02T17:30:00+00:00,29125.0
2023-01-02T11:30:00-06:00,2023-01-02T17:30:00+00:00,2023-01-02T11:35:00-06:00,2023-01-02T17:35:00+00:00,29151.0
2023-01-02T11:35:00-06:00,2023-01-02T17:35:00+00:00,2023-01-02T11:40:00-06:00,2023-01-02T17:40:00+00:00,29237.0
2023-01-02T11:40:00-06:00,2023-01-02T17:40:00+00:00,2023-01-02T11:45:00-06:00,2023-01-02T17:45:00+00:00,29240.0
2023-01-02T11:45:00-06:00,2023-01-02T17:45:00+00:00,2023-01-02T11:50:00-06:00,2023-01-02T17:50:00+00:00,29376.0
2023-01-02T11:50:00-06:00,2023-01-02T17:50:00+00:00,2023-01-02T11:55:00-06:00,2023-01-02T17:55:00+00:00,29348.0
2023-01-02T11:55:00-06:00,2023-01-02T17:55:00+00:00,2023-01-02T12:00:00-06:00,2023-01-02T18:00:00+00:00,29337.0
2023-01-02T12:00:00-06:00,2023-01-02T18:00:00+00:00,2023-01-02T12:05:00-06:00,2023-01-02T18:05:00+00:00,29361.0
2023-01-02T12:05:00-06:00,2023-01-02T18:05:00+00:00,2023-01-02T12:10:00-06:00,2023-01-02T18:10:00+00:00,29322.0
2023-01-02T12:10:00-06:00,2023-01-02T18:10:00+00:00,2023-01-02T12:15:00-06:00,2023-01-02T18:15:00+00:00,29321.0
2023-01-02T12:15:00-06:00,2023-01-02T18:15:00+00:00,2023-01-02T12:20:00-06:00,2023-01-02T18:20:00+00:00,29210.0
2023-01-02T12:20:00-06:00,2023-01-02T18:20:00+00:00,2023-01-02T12:25:00-06:00,2023-01-02T18:25:00+00:00,29237.0
2023-01-02T12:25:00-06:00,2023-01-02T18:25:00+00:00,2023-01-02T12:30:00-06:00,2023-01-02T18:30:00+00:00,29224.0
2023-01-02T12:30:00-06:00,2023-01-02T18:30:00+00:00,2023-01-02T12:35:00-06:00,2023-01-02T18:35:00+00:00,29215.0
2023-01-02T12:35:00-06:00,2023-01-02T18:35:00+00:00,2023-01-02T12:40:00-06:00,2023-01-02T18:40:00+00:00,29148.0
2023-01-02T12:40:00-06:00,2023-01-02T18:40:00+00:00,2023-01-02T12:45:00-06:00,2023-01-02T18:45:00+00:00,29175.0
2023-01-02T12:45:00-06:00,2023-01-02T18:45:00+00:00,2023-01-02T12:50:00-06:00,2023-01-02T18:50:00+00:00,29152.0
2023-01-02T12:50:00-06:00,2023-01-02T18:50:00+00:00,2023-01-02T12:55:00-06:00,2023-01-02T18:55:00+00:00,29097.0
2023-01-02T12:55:00-06:00,2023-01-02T18:55:00+00:00,2023-01-02T13:00:00-06:00,2023-01-02T19:00:00+00:00,29029.0
2023-01-02T13:00:00-06:00,2023-01-02T19:00:00+00:00,2023-01-02T13:05:00-06:00,2023-01-02T19:05:00+00:00,29048.0
2023-01-02T13:05:00-06:00,2023-01-02T19:05:00+00:00,2023-01-02T13:10:00-06:00,2023-01-02T19:10:00+00:00,29064.0
2023-01-02T13:10:00-06:00,2023-01-02T19:10:00+00:00,2023-01-02T13:15:00-06:00,2023-01-02T19:15:00+00:00,29048.0
2023-01-02T13:15:00-06:00,2023-01-02T19:15:00+00:00,2023-01-02T13:20:00-06:00,2023-01-02T19:20:00+00:00,29010.0
2023-01-02T13:20:00-06:00,2023-01-02T19:20:00+00:00,2023-01-02T13:25:00-06:00,2023-01-02T19:25:00+00:00,28978.0
2023-01-02T13:25:00-06:00,2023-01-02T19:25:00+00:00,2023-01-02T13:30:00-06:00,2023-01-02T19:30:00+00:00,28952.0
2023-01-02T13:30:00-06:00,2023-01-02T19:30:00+00:00,2023-01-02T13:35:00-06:00,2023-01-02T19:35:00+00:00,29000.0
2023-01-02T13:35:00-06:00,2023-01-02T19:35:00+00:00,2023-01-02T13:40:00-06:00,2023-01-02T19:40:00+00:00,28997.0
2023-01-02T13:40:00-06:00,2023-01-02T19:40:00+00:00,2023-01-02T13:45:00-06:00,2023-01-02T19:45:00+00:00,29031.0
2023-01-02T13:45:00-06:00,2023-01-02T19:45:00+00:00,2023-01-02T13:50:00-06:00,2023-01-02T19:50:00+00:00,28982.0
2023-01-02T13:50:00-06:00,2023-01-02T19:50:00+00:00,2023-01-02T13:55:00-06:00,2023-01-02T19:55:00+00:00,29052.0
2023-01-02T13:55:00-06:00,2023-01-02T19:55:00+00:00,2023-01-02T14:00:00-06:00,2023-01-02T20:00:00+00:00,28998.0
2023-01-02T14:00:00-06:00,2023-01-02T20:00:00+00:00,2023-01-02T14:05:00-06:00,2023-01-02T20:05:00+00:00,28923.0
2023-01-02T14:05:00-06:00,2023-01-02T20:05:00+00:00,2023-01-02T14:10:00-06:00,2023-01-02T20:10:00+00:00,28855.0
2023-01-02T14:10:00-06:00,2023-01-02T20:10:00+00:00,2023-01-02T14:15:00-06:00,2023-01-02T20:15:00+00:00,28835.0
2023-01-02T14:15:00-06:00,2023-01-02T20:15:00+00:00,2023-01-02T14:20:00-06:00,2023-01-02T20:20:00+00:00,28879.0
2023-01-02T14:20:00-06:00,2023-01-02T20:20:00+00:00,2023-01-02T14:25:00-06:00,2023-01-02T20:25:00+00:00,28849.0
2023-01-02T14:25:00-06:00,2023-01-02T20:25:00+00:00,2023-01-02T14:30:00-06:00,2023-01-02T20:30:00+00:00,28914.0
2023-01-02T14:30:00-06:00,2023-01-02T20:30:00+00:00,2023-01-02T14:35:00-06:00,2023-01-02T20:35:00+00:00,28875.0
2023-01-02T14:35:00-06:00,2023-01-02T20:35:00+00:00,2023-01-02T14:40:00-06:00,2023-01-02T20:40:00+00:00,28892.0
2023-01-02T14:40:00-06:00,2023-01-02T20:40:00+00:00,2023-01-02T14:45:00-06:00,2023-01-02T20:45:00+00:00,28880.0
2023-01-02T14:45:00-06:00,2023-01-02T20:45:00+00:00,2023-01-02T14:50:00-06:00,2023-01-02T20:50:00+00:00,28769.0
2023-01-02T14:50:00-06:00,2023-01-02T20:50:00+00:00,2023-01-02T14:55:00-06:00,2023-01-02T20:55:00+00:00,28771.0
2023-01-02T14:55:00-06:00,2023-01-02T20:55:00+00:00,2023-01-02T15:00:00-06:00,2023-01-02T21:00:00+00:00,28833.0
2023-01-02T15:00:00-06:00,2023-01-02T21:00:00+00:00,2023-01-02T15:05:00-06:00,2023-01-02T21:05:00+00:00,28775.0
2023-01-02T15:05:00-06:00,2023-01-02T21:05:00+00:00,2023-01-02T15:10:00-06:00,2023-01-02T21:10:00+00:00,28792.0
2023-01-02T15:10:00-06:00,2023-01-02T21:10:00+00:00,2023-01-02T15:15:00-06:00,2023-01-02T21:15:00+00:00,28814.0
2023-01-02T15:15:00-06:00,2023-01-02T21:15:00+00:00,2023-01-02T15:20:00-06:00,2023-01-02T21:20:00+00:00,28879.0
2023-01-02T15:20:00-06:00,2023-01-02T21:20:00+00:00,2023-01-02T15:25:00-06:00,2023-01-02T21:25:00+00:00,28832.0
2023-01-02T16:30:00-06:00,2023-01-02T22:30:00+00:00,2023-01-02T16:35:00-06:00,2023-01-02T22:35:00+00:00,29282.0
2023-01-02T16:35:00-06:00,2023-01-02T22:35:00+00:00,2023-01-02T16:40:00-06:00,2023-01-02T22:40:00+00:00,29333.0
2023-01-02T16:40:00-06:00,2023-01-02T22:40:00+00:00,2023-01-02T16:45:00-06:00,2023-01-02T22:45:00+00:00,29404.0
2023-01-02T16:45:00-06:00,2023-01-02T22:45:00+00:00,2023-01-02T16:50:00-06:00,2023-01-02T22:50:00+00:00,29421.0
2023-01-02T16:50:00-06:00,2023-01-02T22:50:00+00:00,2023-01-02T16:55:00-06:00,2023-01-02T22:55:00+00:00,29528.0
2023-01-02T16:55:00-06:00,2023-01-02T22:55:00+00:00,2023-01-02T17:00:00-06:00,2023-01-02T23:00:00+00:00,29584.0
2023-01-02T17:00:00-06:00,2023-01-02T23:00:00+00:00,2023-01-02T17:05:00-06:00,2023-01-02T23:05:00+00:00,29686.0
2023-01-02T17:05:00-06:00,2023-01-02T23:05:00+00:00,2023-01-02T17:10:00-06:00,2023-01-02T23:10:00+00:00,29771.0
2023-01-02T17:10:00-06:00,2023-01-02T23:10:00+00:00,2023-01-02T17:15:00-06:00,2023-01-02T23:15:00+00:00,29868.0
2023-01-02T17:15:00-06:00,2023-01-02T23:15:00+00:00,2023-01-02T17:20:00-06:00,2023-01-02T23:20:00+00:00,29948.0
2023-01-02T17:20:00-06:00,2023-01-02T23:20:00+00:00,2023-01-02T17:25:00-06:00,2023-01-02T23:25:00+00:00,30084.0
2023-01-02T17:25:00-06:00,2023-01-02T23:25:00+00:00,2023-01-02T17:30:00-06:00,2023-01-02T23:30:00+00:00,30173.0
2023-01-02T17:30:00-06:00,2023-01-02T23:30:00+00:00,2023-01-02T17:35:00-06:00,2023-01-02T23:35:00+00:00,30183.0
2023-01-02T17:35:00-06:00,2023-01-02T23:35:00+00:00,2023-01-02T17:40:00-06:00,2023-01-02T23:40:00+00:00,30277.0
2023-01-02T17:40:00-06:00,2023-01-02T23:40:00+00:00,2023-01-02T17:45:00-06:00,2023-01-02T23:45:00+00:00,30443.0
2023-01-02T17:45:00-06:00,2023-01-02T23:45:00+00:00,2023-01-02T17:50:00-06:00,2023-01-02T23:50:00+00:00,30424.0
2023-01-02T17:50:00-06:00,2023-01-02T23:50:00+00:00,2023-01-02T17:55:00-06:00,2023-01-02T23:55:00+00:00,30605.0
2023-01-02T17:55:00-06:00,2023-01-02T23:55:00+00:00,2023-01-02T18:00:00-06:00,2023-01-03T00:00:00+00:00,30514.0
