interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,fuel_mix.wind
2023-01-02T16:00:00-06:00,2023-01-02T22:00:00+00:00,2023-01-02T17:00:00-06:00,2023-01-02T23:00:00+00:00,11497.225
2023-01-02T17:00:00-06:00,2023-01-02T23:00:00+00:00,2023-01-02T18:00:00-06:00,2023-01-03T00:00:00+00:00,11329.641666666668
2023-01-02T18:00:00-06:00,2023-01-03T00:00:00+00:00,2023-01-02T19:00:00-06:00,2023-01-03T01:00:00+00:00,12123.358333333335
2023-01-02T19:00:00-06:00,2023-01-03T01:00:00+00:00,2023-01-02T20:00:00-06:00,2023-01-03T02:00:00+00:00,13202.991666666667
2023-01-02T20:00:00-06:00,2023-01-03T02:00:00+00:00,2023-01-02T21:00:00-06:00,2023-01-03T03:00:00+00:00,13431.533333333335
2023-01-02T21:00:00-06:00,2023-01-03T03:00:00+00:00,2023-01-02T22:00:00-06:00,2023-01-03T04:00:00+00:00,12917.025000000001
2023-01-02T22:00:00-06:00,2023-01-03T04:00:00+00:00,2023-01-02T23:00:00-06:00,2023-01-03T05:00:00+00:00,12583.15
2023-01-02T23:00:00-06:00,2023-01-03T05:00:00+00:00,2023-01-03T00:00:00-06:00,2023-01-03T06:00:00+00:00,13304.566666666666
2023-01-03T00:00:00-06:00,2023-01-03T06:00:00+00:00,2023-01-03T01:00:00-06:00,2023-01-03T07:00:00+00:00,14566.824999999999
2023-01-03T01:00:00-06:00,2023-01-03T07:00:00+00:00,2023-01-03T02:00:00-06:00,2023-01-03T08:00:00+00:00,15575.099999999999
2023-01-03T02:00:00-06:00,2023-01-03T08:00:00+00:00,2023-01-03T03:00:00-06:00,2023-01-03T09:00:00+00:00,15787.14166666667
2023-01-03T03:00:00-06:00,2023-01-03T09:00:00+00:00,2023-01-03T04:00:00-06:00,2023-01-03T10:00:00+00:00,15679.016666666665
2023-01-03T04:00:00-06:00,2023-01-03T10:00:00+00:00,2023-01-03T05:00:00-06:00,2023-01-03T11:00:00+00:00,15354.366666666669
2023-01-03T05:00:00-06:00,2023-01-03T11:00:00+00:00,2023-01-03T06:00:00-06:00,2023-01-03T12:00:00+00:00,15518.941666666666
2023-01-03T06:00:00-06:00,2023-01-03T12:00:00+00:00,2023-01-03T07:00:00-06:00,2023-01-03T13:00:00+00:00,16102.083333333334
2023-01-03T07:00:00-06:00,2023-01-03T13:00:00+00:00,2023-01-03T08:00:00-06:00,2023-01-03T14:00:00+00:00,16418.558333333334
2023-01-03T08:00:00-06:00,2023-01-03T14:00:00+00:00,2023-01-03T09:00:00-06:00,2023-01-03T15:00:00+00:00,15958.475
2023-01-03T09:00:00-06:00,2023-01-03T15:00:00+00:00,2023-01-03T10:00:00-06:00,2023-01-03T16:00:00+00:00,15713.083333333334
2023-01-03T10:00:00-06:00,2023-01-03T16:00:00+00:00,2023-01-03T11:00:00-06:00,2023-01-03T17:00:00+00:00,16523.749999999996
2023-01-03T11:00:00-06:00,2023-01-03T17:00:00+00:00,2023-01-03T12:00:00-06:00,2023-01-03T18:00:00+00:00,16513.108333333334
2023-01-03T12:00:00-06:00,2023-01-03T18:00:00+00:00,2023-01-03T13:00:00-06:00,2023-01-03T19:00:00+00:00,16525.675
2023-01-03T13:00:00-06:00,2023-01-03T19:00:00+00:00,2023-01-03T14:00:00-06:00,2023-01-03T20:00:00+00:00,15948.633333333333
2023-01-03T14:00:00-06:00,2023-01-03T20:00:00+00:00,2023-01-03T15:00:00-06:00,2023-01-03T21:00:00+00:00,15455.875
2023-01-03T15:00:00-06:00,2023-01-03T21:00:00+00:00,2023-01-03T16:00:00-06:00,2023-01-03T22:00:00+00:00,14731.708333333334
2023-01-03T16:00:00-06:00,2023-01-03T22:00:00+00:00,2023-01-03T17:00:00-06:00,2023-01-03T23:00:00+00:00,14106.4
2023-01-03T17:00:00-06:00,2023-01-03T23:00:00+00:00,2023-01-03T18:00:00-06:00,2023-01-04T00:00:00+00:00,13047.841666666667
2023-01-03T18:00:00-06:00,2023-01-04T00:00:00+00:00,2023-01-03T19:00:00-06:00,2023-01-04T01:00:00+00:00,12445.799999999997
2023-01-03T19:00:00-06:00,2023-01-04T01:00:00+00:00,2023-01-03T20:00:00-06:00,2023-01-04T02:00:00+00:00,13371.625
2023-01-03T20:00:00-06:00,2023-01-04T02:00:00+00:00,2023-01-03T21:00:00-06:00,2023-01-04T03:00:00+00:00,14225.441666666668
2023-01-03T21:00:00-06:00,2023-01-04T03:00:00+00:00,2023-01-03T22:00:00-06:00,2023-01-04T04:00:00+00:00,14883.816666666668
2023-01-03T22:00:00-06:00,2023-01-04T04:00:00+00:00,2023-01-03T23:00:00-06:00,2023-01-04T05:00:00+00:00,14736.566666666666
2023-01-03T23:00:00-06:00,2023-01-04T05:00:00+00:00,2023-01-04T00:00:00-06:00,2023-01-04T06:00:00+00:00,14559.65
2023-01-04T00:00:00-06:00,2023-01-04T06:00:00+00:00,2023-01-04T01:00:00-06:00,2023-01-04T07:00:00+00:00,14813.758333333333
2023-01-04T01:00:00-06:00,2023-01-04T07:00:00+00:00,2023-01-04T02:00:00-06:00,2023-01-04T08:00:00+00:00,15085.500000000002
2023-01-04T02:00:00-06:00,2023-01-04T08:00:00+00:00,2023-01-04T03:00:00-06:00,2023-01-04T09:00:00+00:00,14029.558333333334
2023-01-04T03:00:00-06:00,2023-01-04T09:00:00+00:00,2023-01-04T04:00:00-06:00,2023-01-04T10:00:00+00:00,12905.5
2023-01-04T04:00:00-06:00,2023-01-04T10:00:00+00:00,2023-01-04T05:00:00-06:00,2023-01-04T11:00:00+00:00,12182.366666666669
2023-01-04T05:00:00-06:00,2023-01-04T11:00:00+00:00,2023-01-04T06:00:00-06:00,2023-01-04T12:00:00+00:00,11580.133333333333
2023-01-04T06:00:00-06:00,2023-01-04T12:00:00+00:00,2023-01-04T07:00:00-06:00,2023-01-04T13:00:00+00:00,11411.625
2023-01-04T07:00:00-06:00,2023-01-04T13:00:00+00:00,2023-01-04T08:00:00-06:00,2023-01-04T14:00:00+00:00,11009.791666666666
2023-01-04T08:00:00-06:00,2023-01-04T14:00:00+00:00,2023-01-04T09:00:00-06:00,2023-01-04T15:00:00+00:00,10529.35
2023-01-04T09:00:00-06:00,2023-01-04T15:00:00+00:00,2023-01-04T10:00:00-06:00,2023-01-04T16:00:00+00:00,9424.466666666665
2023-01-04T10:00:00-06:00,2023-01-04T16:00:00+00:00,2023-01-04T11:00:00-06:00,2023-01-04T17:00:00+00:00,9039.658333333335
2023-01-04T11:00:00-06:00,2023-01-04T17:00:00+00:00,2023-01-04T12:00:00-06:00,2023-01-04T18:00:00+00:00,10370.6
2023-01-04T12:00:00-06:00,2023-01-04T18:00:00+00:00,2023-01-04T13:00:00-06:00,2023-01-04T19:00:00+00:00,12552.66666666667
2023-01-04T13:00:00-06:00,2023-01-04T19:00:00+00:00,2023-01-04T14:00:00-06:00,2023-01-04T20:00:00+00:00,14361.949999999999
2023-01-04T14:00:00-06:00,2023-01-04T20:00:00+00:00,2023-01-04T15:00:00-06:00,2023-01-04T21:00:00+00:00,15464.0
2023-01-04T15:00:00-06:00,2023-01-04T21:00:00+00:00,2023-01-04T16:00:00-06:00,2023-01-04T22:00:00+00:00,16040.116666666669
2023-01-04T16:00:00-06:00,2023-01-04T22:00:00+00:00,2023-01-04T17:00:00-06:00,2023-01-04T23:00:00+00:00,16328.900000000001
2023-01-04T17:00:00-06:00,2023-01-04T23:00:00+00:00,2023-01-04T18:00:00-06:00,2023-01-05T00:00:00+00:00,15222.508333333333
2023-01-04T18:00:00-06:00,2023-01-05T00:00:00+00:00,2023-01-04T19:00:00-06:00,2023-01-05T01:00:00+00:00,15811.491666666667
2023-01-04T19:00:00-06:00,2023-01-05T01:00:00+00:00,2023-01-04T20:00:00-06:00,2023-01-05T02:00:00+00:00,17052.241666666665
2023-01-04T20:00:00-06:00,2023-01-05T02:00:00+00:00,2023-01-04T21:00:00-06:00,2023-01-05T03:00:00+00:00,17532.15
2023-01-04T21:00:00-06:00,2023-01-05T03:00:00+00:00,2023-01-04T22:00:00-06:00,2023-01-05T04:00:00+00:00,17513.483333333334
2023-01-04T22:00:00-06:00,2023-01-05T04:00:00+00:00,2023-01-04T23:00:00-06:00,2023-01-05T05:00:00+00:00,17409.433333333334
2023-01-04T23:00:00-06:00,2023-01-05T05:00:00+00:00,2023-01-05T00:00:00-06:00,2023-01-05T06:00:00+00:00,17471.991666666665
2023-01-05T00:00:00-06:00,2023-01-05T06:00:00+00:00,2023-01-05T01:00:00-06:00,2023-01-05T07:00:00+00:00,17848.725
2023-01-05T01:00:00-06:00,2023-01-05T07:00:00+00:00,2023-01-05T02:00:00-06:00,2023-01-05T08:00:00+00:00,18033.566666666666
2023-01-05T02:00:00-06:00,2023-01-05T08:00:00+00:00,2023-01-05T03:00:00-06:00,2023-01-05T09:00:00+00:00,18010.941666666666
2023-01-05T03:00:00-06:00,2023-01-05T09:00:00+00:00,2023-01-05T04:00:00-06:00,2023-01-05T10:00:00+00:00,17978.183333333334
2023-01-05T04:00:00-06:00,2023-01-05T10:00:00+00:00,2023-01-05T05:00:00-06:00,2023-01-05T11:00:00+00:00,18025.408333333336
2023-01-05T05:00:00-06:00,2023-01-05T11:00:00+00:00,2023-01-05T06:00:00-06:00,2023-01-05T12:00:00+00:00,18153.000000000004
2023-01-05T06:00:00-06:00,2023-01-05T12:00:00+00:00,2023-01-05T07:00:00-06:00,2023-01-05T13:00:00+00:00,17442.091666666667
2023-01-05T07:00:00-06:00,2023-01-05T13:00:00+00:00,2023-01-05T08:00:00-06:00,2023-01-05T14:00:00+00:00,17311.391666666666
2023-01-05T08:00:00-06:00,2023-01-05T14:00:00+00:00,2023-01-05T09:00:00-06:00,2023-01-05T15:00:00+00:00,16034.833333333336
2023-01-05T09:00:00-06:00,2023-01-05T15:00:00+00:00,2023-01-05T10:00:00-06:00,2023-01-05T16:00:00+00:00,12260.291666666664
2023-01-05T10:00:00-06:00,2023-01-05T16:00:00+00:00,2023-01-05T11:00:00-06:00,2023-01-05T17:00:00+00:00,8623.733333333332
2023-01-05T11:00:00-06:00,2023-01-05T17:00:00+00:00,2023-01-05T12:00:00-06:00,2023-01-05T18:00:00+00:00,7423.0250000000015
2023-01-05T12:00:00-06:00,2023-01-05T18:00:00+00:00,2023-01-05T13:00:00-06:00,2023-01-05T19:00:00+00:00,7623.499999999999
2023-01-05T13:00:00-06:00,2023-01-05T19:00:00+00:00,2023-01-05T14:00:00-06:00,2023-01-05T20:00:00+00:00,7640.366666666666
2023-01-05T14:00:00-06:00,2023-01-05T20:00:00+00:00,2023-01-05T15:00:00-06:00,2023-01-05T21:00:00+00:00,6695.683333333333
2023-01-05T15:00:00-06:00,2023-01-05T21:00:00+00:00,2023-01-05T16:00:00-06:00,2023-01-05T22:00:00+00:00,5517.458333333333
2023-01-05T16:00:00-06:00,2023-01-05T22:00:00+00:00,2023-01-05T17:00:00-06:00,2023-01-05T23:00:00+00:00,4359.975
2023-01-05T17:00:00-06:00,2023-01-05T23:00:00+00:00,2023-01-05T18:00:00-06:00,2023-01-06T00:00:00+00:00,4323.566666666666
2023-01-05T18:00:00-06:00,2023-01-06T00:00:00+00:00,2023-01-05T19:00:00-06:00,2023-01-06T01:00:00+00:00,6172.333333333333
2023-01-05T19:00:00-06:00,2023-01-06T01:00:00+00:00,2023-01-05T20:00:00-06:00,2023-01-06T02:00:00+00:00,7938.95
2023-01-05T20:00:00-06:00,2023-01-06T02:00:00+00:00,2023-01-05T21:00:00-06:00,2023-01-06T03:00:00+00:00,9326.800000000001
2023-01-05T21:00:00-06:00,2023-01-06T03:00:00+00:00,2023-01-05T22:00:00-06:00,2023-01-06T04:00:00+00:00,10491.575000000003
2023-01-05T22:00:00-06:00,2023-01-06T04:00:00+00:00,2023-01-05T23:00:00-06:00,2023-01-06T05:00:00+00:00,11629.799999999997
2023-01-05T23:00:00-06:00,2023-01-06T05:00:00+00:00,2023-01-06T00:00:00-06:00,2023-01-06T06:00:00+00:00,12372.808333333334
2023-01-06T00:00:00-06:00,2023-01-06T06:00:00+00:00,2023-01-06T01:00:00-06:00,2023-01-06T07:00:00+00:00,12855.633333333333
2023-01-06T01:00:00-06:00,2023-01-06T07:00:00+00:00,2023-01-06T02:00:00-06:00,2023-01-06T08:00:00+00:00,13029.625
2023-01-06T02:00:00-06:00,2023-01-06T08:00:00+00:00,2023-01-06T03:00:00-06:00,2023-01-06T09:00:00+00:00,13506.233333333335
2023-01-06T03:00:00-06:00,2023-01-06T09:00:00+00:00,2023-01-06T04:00:00-06:00,2023-01-06T10:00:00+00:00,13561.800000000001
2023-01-06T04:00:00-06:00,2023-01-06T10:00:00+00:00,2023-01-06T05:00:00-06:00,2023-01-06T11:00:00+00:00,14099.70833333333
2023-01-06T05:00:00-06:00,2023-01-06T11:00:00+00:00,2023-01-06T06:00:00-06:00,2023-01-06T12:00:00+00:00,14666.075000000003
2023-01-06T06:00:00-06:00,2023-01-06T12:00:00+00:00,2023-01-06T07:00:00-06:00,2023-01-06T13:00:00+00:00,14578.024999999996
2023-01-06T07:00:00-06:00,2023-01-06T13:00:00+00:00,2023-01-06T08:00:00-06:00,2023-01-06T14:00:00+00:00,14011.808333333334
2023-01-06T08:00:00-06:00,2023-01-06T14:00:00+00:00,2023-01-06T09:00:00-06:00,2023-01-06T15:00:00+00:00,13821.458333333334
2023-01-06T09:00:00-06:00,2023-01-06T15:00:00+00:00,2023-01-06T10:00:00-06:00,2023-01-06T16:00:00+00:00,13773.85
2023-01-06T10:00:00-06:00,2023-01-06T16:00:00+00:00,2023-01-06T11:00:00-06:00,2023-01-06T17:00:00+00:00,12886.924999999997
2023-01-06T11:00:00-06:00,2023-01-06T17:00:00+00:00,2023-01-06T12:00:00-06:00,2023-01-06T18:00:00+00:00,11632.508333333333
2023-01-06T12:00:00-06:00,2023-01-06T18:00:00+00:00,2023-01-06T13:00:00-06:00,2023-01-06T19:00:00+00:00,11232.383333333333
2023-01-06T13:00:00-06:00,2023-01-06T19:00:00+00:00,2023-01-06T14:00:00-06:00,2023-01-06T20:00:00+00:00,10826.108333333332
2023-01-06T14:00:00-06:00,2023-01-06T20:00:00+00:00,2023-01-06T15:00:00-06:00,2023-01-06T21:00:00+00:00,10591.1
2023-01-06T15:00:00-06:00,2023-01-06T21:00:00+00:00,2023-01-06T16:00:00-06:00,2023-01-06T22:00:00+00:00,10742.65
2023-01-06T16:00:00-06:00,2023-01-06T22:00:00+00:00,2023-01-06T17:00:00-06:00,2023-01-06T23:00:00+00:00,11787.008333333331
2023-01-06T17:00:00-06:00,2023-01-06T23:00:00+00:00,2023-01-06T18:00:00-06:00,2023-01-07T00:00:00+00:00,13015.991666666667
2023-01-06T18:00:00-06:00,2023-01-07T00:00:00+00:00,2023-01-06T19:00:00-06:00,2023-01-07T01:00:00+00:00,14275.583333333334
2023-01-06T19:00:00-06:00,2023-01-07T01:00:00+00:00,2023-01-06T20:00:00-06:00,2023-01-07T02:00:00+00:00,15990.291666666666
2023-01-06T20:00:00-06:00,2023-01-07T02:00:00+00:00,2023-01-06T21:00:00-06:00,2023-01-07T03:00:00+00:00,16784.11666666667
2023-01-06T21:00:00-06:00,2023-01-07T03:00:00+00:00,2023-01-06T22:00:00-06:00,2023-01-07T04:00:00+00:00,16437.175
2023-01-06T22:00:00-06:00,2023-01-07T04:00:00+00:00,2023-01-06T23:00:00-06:00,2023-01-07T05:00:00+00:00,15934.808333333332
2023-01-06T23:00:00-06:00,2023-01-07T05:00:00+00:00,2023-01-07T00:00:00-06:00,2023-01-07T06:00:00+00:00,16319.474999999999
2023-01-07T00:00:00-06:00,2023-01-07T06:00:00+00:00,2023-01-07T01:00:00-06:00,2023-01-07T07:00:00+00:00,16826.483333333334
2023-01-07T01:00:00-06:00,2023-01-07T07:00:00+00:00,2023-01-07T02:00:00-06:00,2023-01-07T08:00:00+00:00,17151.774999999998
2023-01-07T02:00:00-06:00,2023-01-07T08:00:00+00:00,2023-01-07T03:00:00-06:00,2023-01-07T09:00:00+00:00,17581.69166666667
2023-01-07T03:00:00-06:00,2023-01-07T09:00:00+00:00,2023-01-07T04:00:00-06:00,2023-01-07T10:00:00+00:00,17396.308333333334
2023-01-07T04:00:00-06:00,2023-01-07T10:00:00+00:00,2023-01-07T05:00:00-06:00,2023-01-07T11:00:00+00:00,17118.766666666666
2023-01-07T05:00:00-06:00,2023-01-07T11:00:00+00:00,2023-01-07T06:00:00-06:00,2023-01-07T12:00:00+00:00,16781.45
2023-01-07T06:00:00-06:00,2023-01-07T12:00:00+00:00,2023-01-07T07:00:00-06:00,2023-01-07T13:00:00+00:00,16488.3
2023-01-07T07:00:00-06:00,2023-01-07T13:00:00+00:00,2023-01-07T08:00:00-06:00,2023-01-07T14:00:00+00:00,16028.241666666667
2023-01-07T08:00:00-06:00,2023-01-07T14:00:00+00:00,2023-01-07T09:00:00-06:00,2023-01-07T15:00:00+00:00,15479.699999999999
2023-01-07T09:00:00-06:00,2023-01-07T15:00:00+00:00,2023-01-07T10:00:00-06:00,2023-01-07T16:00:00+00:00,13310.491666666667
2023-01-07T10:00:00-06:00,2023-01-07T16:00:00+00:00,2023-01-07T11:00:00-06:00,2023-01-07T17:00:00+00:00,10997.5
2023-01-07T11:00:00-06:00,2023-01-07T17:00:00+00:00,2023-01-07T12:00:00-06:00,2023-01-07T18:00:00+00:00,9802.183333333332
2023-01-07T12:00:00-06:00,2023-01-07T18:00:00+00:00,2023-01-07T13:00:00-06:00,2023-01-07T19:00:00+00:00,9022.533333333335
2023-01-07T13:00:00-06:00,2023-01-07T19:00:00+00:00,2023-01-07T14:00:00-06:00,2023-01-07T20:00:00+00:00,8053.283333333333
2023-01-07T14:00:00-06:00,2023-01-07T20:00:00+00:00,2023-01-07T15:00:00-06:00,2023-01-07T21:00:00+00:00,7198.5
2023-01-07T15:00:00-06:00,2023-01-07T21:00:00+00:00,2023-01-07T16:00:00-06:00,2023-01-07T22:00:00+00:00,6304.600000000001
2023-01-07T16:00:00-06:00,2023-01-07T22:00:00+00:00,2023-01-07T17:00:00-06:00,2023-01-07T23:00:00+00:00,5497.458333333332
2023-01-07T17:00:00-06:00,2023-01-07T23:00:00+00:00,2023-01-07T18:00:00-06:00,2023-01-08T00:00:00+00:00,4812.091666666666
2023-01-07T18:00:00-06:00,2023-01-08T00:00:00+00:00,2023-01-07T19:00:00-06:00,2023-01-08T01:00:00+00:00,5281.8583333333345
2023-01-07T19:00:00-06:00,2023-01-08T01:00:00+00:00,2023-01-07T20:00:00-06:00,2023-01-08T02:00:00+00:00,5845.983333333334
2023-01-07T20:00:00-06:00,2023-01-08T02:00:00+00:00,2023-01-07T21:00:00-06:00,2023-01-08T03:00:00+00:00,6280.650000000001
2023-01-07T21:00:00-06:00,2023-01-08T03:00:00+00:00,2023-01-07T22:00:00-06:00,2023-01-08T04:00:00+00:00,6228.375000000001
2023-01-07T22:00:00-06:00,2023-01-08T04:00:00+00:00,2023-01-07T23:00:00-06:00,2023-01-08T05:00:00+00:00,5799.375
2023-01-07T23:00:00-06:00,2023-01-08T05:00:00+00:00,2023-01-08T00:00:00-06:00,2023-01-08T06:00:00+00:00,5684.233333333334
2023-01-08T00:00:00-06:00,2023-01-08T06:00:00+00:00,2023-01-08T01:00:00-06:00,2023-01-08T07:00:00+00:00,5801.666666666665
2023-01-08T01:00:00-06:00,2023-01-08T07:00:00+00:00,2023-01-08T02:00:00-06:00,2023-01-08T08:00:00+00:00,6409.608333333334
2023-01-08T02:00:00-06:00,2023-01-08T08:00:00+00:00,2023-01-08T03:00:00-06:00,2023-01-08T09:00:00+00:00,6796.866666666666
2023-01-08T03:00:00-06:00,2023-01-08T09:00:00+00:00,2023-01-08T04:00:00-06:00,2023-01-08T10:00:00+00:00,7285.633333333334
2023-01-08T04:00:00-06:00,2023-01-08T10:00:00+00:00,2023-01-08T05:00:00-06:00,2023-01-08T11:00:00+00:00,7411.583333333333
2023-01-08T05:00:00-06:00,2023-01-08T11:00:00+00:00,2023-01-08T06:00:00-06:00,2023-01-08T12:00:00+00:00,7354.541666666667
2023-01-08T06:00:00-06:00,2023-01-08T12:00:00+00:00,2023-01-08T07:00:00-06:00,2023-01-08T13:00:00+00:00,7193.791666666667
2023-01-08T07:00:00-06:00,2023-01-08T13:00:00+00:00,2023-01-08T08:00:00-06:00,2023-01-08T14:00:00+00:00,6879.483333333334
2023-01-08T08:00:00-06:00,2023-01-08T14:00:00+00:00,2023-01-08T09:00:00-06:00,2023-01-08T15:00:00+00:00,6784.491666666666
2023-01-08T09:00:00-06:00,2023-01-08T15:00:00+00:00,2023-01-08T10:00:00-06:00,2023-01-08T16:00:00+00:00,5728.433333333333
